"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EVI2A",3.6275832626932e-10,-0.77816399182496,0.263,0.446,1.32769547414571e-05
"CHIC2",3.63751354105161e-10,-0.126128691259644,0.619,0.812,1.33132995602489e-05
"ETV5",3.68415586689371e-10,-0.420557648494762,0.381,0.571,1.3484010472831e-05
"ST6GALNAC6",3.74649326761106e-10,-0.401392269583926,0.311,0.477,1.37121653594565e-05
"COPG1",3.7529425433343e-10,-0.315479276529508,0.552,0.726,1.37357697086036e-05
"PDIK1L",3.75880610307118e-10,-0.370873498195496,0.246,0.438,1.37572303372405e-05
"DPH2",3.77171682555375e-10,-0.737581327526499,0.171,0.348,1.38044835815267e-05
"EMC3",3.78120401245693e-10,-0.348204886005232,0.655,0.823,1.38392066855924e-05
"NFX1",3.83423739680792e-10,-0.143367212901893,0.723,0.912,1.4033308872317e-05
"ZNF174",3.84362694945539e-10,-2.64355990541918,0.039,0.171,1.40676746350067e-05
"ACO2",3.84457473755896e-10,-0.200807237574059,0.734,0.92,1.40711435394658e-05
"METAP1",3.8681410006377e-10,-0.218164555653601,0.65,0.838,1.4157396062334e-05
"SIKE1",3.8770804606258e-10,-0.621897499587986,0.356,0.559,1.41901144858904e-05
"PAM",3.88128968534469e-10,0.262877334470816,0.538,0.75,1.42055202483616e-05
"RP11-121C2.3",3.88724405354722e-10,-1.79883178643572,0.045,0.18,1.42273132359828e-05
"MTERF3",3.89245061609629e-10,-1.34125942289108,0.137,0.308,1.42463692549124e-05
"MAGOH",3.98001008779163e-10,-0.140481377774564,0.622,0.777,1.45668369213173e-05
"TTF2",3.99299149824959e-10,-0.335278906836248,0.555,0.732,1.46143488835935e-05
"ICA1L",4.00593407477218e-10,-0.184741393113248,0.347,0.581,1.46617187136662e-05
"TRAPPC6B",4.01384022411154e-10,-0.792088430290935,0.202,0.374,1.46906552202482e-05
"PROM1",4.09838152147756e-10,-0.36035266607744,0.697,0.835,1.50000763686079e-05
"AC005062.2",4.12441192291722e-10,-1.85202412414799,0.109,0.262,1.5095347637877e-05
"OGFOD3",4.12629832990298e-10,-0.556807297228755,0.272,0.47,1.51022518874449e-05
"UBE3D",4.19017307078642e-10,-0.385036804729839,0.255,0.452,1.53360334390783e-05
"NOB1",4.20355137564127e-10,0.516659421579496,0.426,0.608,1.5384998034847e-05
"NDUFV3",4.21257779792153e-10,0.149664803500331,0.493,0.676,1.54180347403928e-05
"FAM245A",4.21460552632727e-10,-1.49764922590456,0.07,0.217,1.54254562263578e-05
"MS4A7",4.25931544854099e-10,-0.543642368726694,0.112,0.282,1.558909454166e-05
"TFAP2E-AS1",4.30009519625125e-10,-0.7139664475766,0.193,0.375,1.57383484182796e-05
"FAM104B",4.35132304547288e-10,-1.22902733432253,0.109,0.269,1.59258423464307e-05
"FOSL2",4.35160452831227e-10,1.27891750376038,0.776,0.686,1.59268725736229e-05
"SLC4A2",4.38181224232362e-10,0.388024833860921,0.263,0.497,1.60374328069045e-05
"CCDC90B",4.39646437139277e-10,-0.486202075254132,0.339,0.519,1.60910595992975e-05
"RP5-1085F17.4",4.39855997310449e-10,-1.32598446941616,0.137,0.304,1.60987295015624e-05
"ATP6V1F",4.43059111243802e-10,-0.291151482690058,0.714,0.82,1.62159634715231e-05
"SLC30A9",4.44191264659343e-10,-0.404180785902094,0.543,0.733,1.6257400286532e-05
"R3HCC1L",4.47885345297363e-10,-0.178304705067229,0.7,0.87,1.63926036378835e-05
"COL23A1",4.50842858832321e-10,-0.29819061972883,0.672,0.847,1.6500848633263e-05
"EFCAB14",4.5368629551085e-10,0.276975523964123,0.529,0.708,1.66049184156971e-05
"CD180",4.53747655833445e-10,-0.70853385603468,0.039,0.173,1.66071642035041e-05
"CEP97",4.56799454378122e-10,-0.513470829885931,0.275,0.462,1.67188600302393e-05
"WDR4",4.56887065254524e-10,-0.184029107009781,0.403,0.626,1.67220665883156e-05
"ZDHHC16",4.60179617229135e-10,-0.925218749689854,0.126,0.285,1.68425739905863e-05
"TMEM42",4.60463501728455e-10,-1.31873447352146,0.157,0.324,1.68529641632615e-05
"SYNC",4.64987829446576e-10,-0.631363536905506,0.106,0.267,1.70185545577447e-05
"TUBG1",4.65887023734715e-10,-2.15839507204719,0.148,0.306,1.70514650686906e-05
"MAFF",4.67943386500939e-10,1.3171458650896,0.616,0.453,1.71267279459344e-05
"GON7",4.69216190783888e-10,-0.390868828966227,0.123,0.292,1.71733125826903e-05
"CEP85",4.74082469622586e-10,-0.236878275489899,0.496,0.703,1.73514183881866e-05
"CUL1",4.7433196698861e-10,-0.14903608988193,0.734,0.88,1.73605499917831e-05
"TP53INP2",4.78626924737759e-10,2.30405205759188,0.258,0.115,1.7517745445402e-05
"MAPK12",4.7935835961845e-10,-0.538366779886217,0.473,0.664,1.75445159620353e-05
"GRAMD1B",4.8002180207499e-10,-0.799501806173879,0.213,0.397,1.75687979559446e-05
"BDH2",4.80610790318384e-10,-0.479092020077147,0.23,0.412,1.75903549256528e-05
"PSMD3",4.83115808444572e-10,-0.140254644294337,0.599,0.767,1.76820385890713e-05
"METTL2A",4.88784708099703e-10,-0.11632678376745,0.353,0.549,1.78895203164491e-05
"ADCK5",4.89568672599791e-10,0.248174017811106,0.106,0.268,1.79182134171523e-05
"SEL1L3",4.91301790643867e-10,0.463024942243985,0.459,0.692,1.79816455375655e-05
"GTF2B",4.95053880116126e-10,-0.104626923186818,0.714,0.886,1.81189720122502e-05
"UBXN1",4.95964167277878e-10,-0.152204537730075,0.832,0.902,1.81522885223703e-05
"ZNF668",4.96695951265838e-10,-0.658114859259596,0.213,0.403,1.81790718163297e-05
"FTL",4.98994782168227e-10,-0.581889077789897,1,0.997,1.82632090273571e-05
"HES1",5.01183944002945e-10,-2.39986288446289,0.048,0.184,1.83433323505078e-05
"BCL2L1",5.04038019158059e-10,0.206665570316843,0.423,0.664,1.8447791501185e-05
"MTIF3",5.07703808616744e-10,-0.317513822165946,0.42,0.608,1.85819593953728e-05
"SYNGAP1",5.08984983847453e-10,-0.515847075571827,0.305,0.502,1.86288504088168e-05
"CTSF",5.09076504983216e-10,1.40233777378152,0.199,0.078,1.86322000823857e-05
"TRPT1",5.09318892355681e-10,-1.05589481657748,0.146,0.315,1.86410714602179e-05
"ZNF783",5.10727403074954e-10,-0.223430178939112,0.462,0.631,1.86926229525433e-05
"CEP83",5.16245205200913e-10,0.302130553277025,0.51,0.735,1.88945745103534e-05
"ANAPC1",5.27020064537253e-10,-0.106684928778465,0.787,0.925,1.92889343620635e-05
"HILPDA",5.27748438638868e-10,-0.722629871438194,0.171,0.344,1.93155928541826e-05
"SF3B1",5.28501883865309e-10,-0.128738488783712,0.961,0.991,1.93431689494703e-05
"SNHG8",5.35444339622391e-10,-0.371193091694361,0.913,0.962,1.95972628301795e-05
"SEMA4C",5.36755610137144e-10,1.83761105413612,0.179,0.066,1.96452553310195e-05
"SUB1",5.42851137653479e-10,-0.283950233336034,0.894,0.955,1.98683516381173e-05
"FBXO44",5.45186419562127e-10,-0.797153533847898,0.036,0.166,1.99538229559739e-05
"NDOR1",5.49931250424411e-10,-0.307262263937041,0.202,0.39,2.01274837655335e-05
"RIDA",5.54764390005358e-10,-1.96982639420531,0.07,0.212,2.03043766741961e-05
"ZNF721",5.58453514334676e-10,-0.297541429471545,0.387,0.596,2.04393986246491e-05
"YTHDC2",5.58941091597695e-10,-0.193409848055132,0.549,0.741,2.04572439524756e-05
"ISG20L2",5.60669590098282e-10,-0.140432032897478,0.375,0.577,2.05205069975971e-05
"MTRF1",5.61022368221004e-10,-0.875817001905047,0.227,0.414,2.05334186768887e-05
"ZDHHC5",5.61414480791513e-10,-0.491416555418493,0.465,0.66,2.05477699969694e-05
"CD59",5.63865376731101e-10,1.15420056945159,0.232,0.095,2.06374727883583e-05
"PKIG",5.6534724017209e-10,-0.351529483562948,0.493,0.666,2.06917089902985e-05
"ZZZ3",5.6755080254302e-10,-0.126582270964866,0.77,0.91,2.07723593730745e-05
"RMI2",5.69982718445966e-10,-1.2086210959526,0.188,0.358,2.08613674951224e-05
"DCAF15",5.70826878381296e-10,-0.493584399140044,0.373,0.569,2.08922637487554e-05
"CWF19L2",5.72522348066994e-10,0.149178057148616,0.532,0.742,2.0954317939252e-05
"AC004878.2",5.74869786439262e-10,-1.45451933441105,0.123,0.284,2.1040234183677e-05
"ZNF28",5.75607198299503e-10,-0.194377086216164,0.23,0.414,2.10672234577618e-05
"THEM6",5.77471714750707e-10,-1.25986070504115,0.056,0.199,2.11354647598759e-05
"CHST14",5.78290305583061e-10,-1.31325074707756,0.048,0.184,2.116542518434e-05
"ARMC2",5.79086868678855e-10,-0.443286233088465,0.28,0.459,2.11945793936461e-05
"TMEM94",5.81765022032383e-10,-0.17188967204193,0.426,0.618,2.12925998063852e-05
"CEP43",5.8510880171053e-10,-0.114112395962111,0.552,0.73,2.14149821426054e-05
"TRMT2A",5.87753971045402e-10,-0.72499589109928,0.347,0.541,2.15117953402617e-05
"LRIG2-DT",5.883211772092e-10,-1.05103590765488,0.062,0.205,2.15325550858567e-05
"ASH1L-AS1",6.06182393701126e-10,-1.19929005440917,0.241,0.417,2.21862756094612e-05
"TXNDC9",6.11220161590289e-10,-0.576180612394734,0.246,0.417,2.23706579142046e-05
"TSR2",6.12499517681542e-10,-0.544870336537046,0.221,0.402,2.24174823471444e-05
"PSMD6-AS2",6.14478289867007e-10,-0.330972563660819,0.199,0.382,2.24899054091325e-05
"PTPN9",6.17788711872048e-10,-0.147423692810615,0.532,0.726,2.2611066854517e-05
"TTLL11",6.21320360026299e-10,-1.43947621265685,0.106,0.265,2.27403251769625e-05
"RP1-80B9.4",6.22280730605763e-10,-1.50902152135915,0.036,0.169,2.27754747401709e-05
"APIP",6.26819130835342e-10,-0.10980212332775,0.434,0.636,2.29415801885735e-05
"C1orf174",6.29245914811085e-10,-1.01404593589808,0.224,0.405,2.30304004820857e-05
"CCPG1",6.32748904557046e-10,-0.110744547718806,0.602,0.788,2.31586099067879e-05
"JPX",6.41845666740249e-10,-0.201084386150988,0.84,0.958,2.34915514026931e-05
"ALS2CL",6.46306081835827e-10,-1.05977401913831,0.154,0.321,2.36548025951913e-05
"AACS",6.48109396537554e-10,0.107452924481084,0.261,0.463,2.37208039132745e-05
"UBAP2L",6.48606782859472e-10,0.135339500855294,0.622,0.843,2.37390082526567e-05
"ATP13A1",6.53024266368953e-10,-0.428300532126463,0.294,0.473,2.39006881491037e-05
"FOXM1",6.58173009461854e-10,-1.13977477946094,0.157,0.321,2.40891321463039e-05
"GOLGA3",6.58276384425677e-10,0.837004791886523,0.373,0.588,2.40929156699798e-05
"PLEKHO1",6.60149299805102e-10,-0.206621213029912,0.647,0.823,2.41614643728667e-05
"OTUD3",6.63968390143155e-10,-1.10925498738446,0.171,0.344,2.43012430792395e-05
"IL16",6.67446010865836e-10,-1.11990632413479,0.176,0.349,2.44285239976896e-05
"BTF3L4",6.67822255341517e-10,-0.228734365647533,0.801,0.931,2.44422945454995e-05
"USHBP1",6.70806955022327e-10,-0.632057670947683,0.118,0.276,2.45515345538172e-05
"CTC-459F4.3",6.73995177893135e-10,-0.66496068201876,0.193,0.377,2.46682235108888e-05
"TMEM268",6.74869561769436e-10,-0.96014291495658,0.204,0.372,2.47002259607614e-05
"RNF144B",6.78894088390065e-10,2.81440532807701,0.179,0.067,2.48475236350764e-05
"EMC1",6.85171900676958e-10,-0.259886734491742,0.333,0.535,2.50772915647767e-05
"AGPS",6.9425960935865e-10,-0.244709618919046,0.703,0.874,2.54099017025266e-05
"MLKL",6.96945406704453e-10,0.229888378437136,0.336,0.554,2.5508201885383e-05
"MDC1",7.05307476891141e-10,-0.223686500472085,0.283,0.468,2.58142536542158e-05
"WDR3",7.09412589499832e-10,-0.269919767111991,0.213,0.4,2.59645007756939e-05
"GGPS1",7.10546479189868e-10,-1.22929695600227,0.112,0.269,2.60060011383492e-05
"INTS4",7.15933702387522e-10,-0.25011027420993,0.392,0.562,2.62031735073833e-05
"PRDM16-DT",7.21527133190441e-10,-0.780198100786226,0.062,0.209,2.64078930747702e-05
"RBM43",7.23560192402567e-10,-0.646154643994628,0.182,0.36,2.6482303041934e-05
"TEX45",7.31732503631454e-10,1.95783629992095,0.303,0.153,2.67814096329112e-05
"C18orf32",7.32118967641074e-10,-0.377571283752962,0.373,0.561,2.67955542156633e-05
"PPP1R16A",7.38407996687222e-10,-0.62712357858289,0.19,0.374,2.70257326787523e-05
"AC010976.2",7.46052013655171e-10,-2.69714156610135,0.056,0.191,2.73055036997792e-05
"TANGO2",7.4687488379099e-10,-0.114171188915854,0.322,0.527,2.73356207467502e-05
"ALKBH4",7.4938595560891e-10,-0.806716669194928,0.174,0.357,2.74275259752861e-05
"LTA4H",7.54016766708165e-10,-0.475538561104395,0.493,0.641,2.75970136615188e-05
"SRPRA",7.57547643648033e-10,-0.233908239336363,0.367,0.56,2.7726243757518e-05
"AC002463.3",7.61327995310787e-10,-0.475008191020237,0.196,0.367,2.78646046283748e-05
"SMG5",7.62281962877613e-10,-0.206627160360744,0.633,0.812,2.78995198413206e-05
"CPEB1",7.67126156207244e-10,0.271935891460773,0.081,0.225,2.80768173171851e-05
"PDK2",7.68609966390547e-10,-1.20865776945477,0.084,0.233,2.8131124769894e-05
"ANKRD40",7.69683597863298e-10,-0.714686184942524,0.275,0.449,2.81704196817967e-05
"RPP25L",7.80064804587516e-10,-2.17615323689969,0.078,0.223,2.85503718479031e-05
"CHPT1",7.97777824402085e-10,-0.255637850435677,0.681,0.849,2.91986683731163e-05
"SERPINA1",8.0543897233474e-10,-1.048131104151,0.034,0.162,2.94790663874515e-05
"MBNL3",8.05829779520917e-10,-0.332464981803457,0.294,0.491,2.94933699304656e-05
"ZNF227",8.06274656742516e-10,-0.53900155265979,0.112,0.271,2.95096524367761e-05
"UHRF2",8.11560040724241e-10,-0.138418772664155,0.888,0.969,2.97030974905072e-05
"NFKB2",8.12987890890551e-10,1.40204362807328,0.487,0.325,2.97553568065942e-05
"DALRD3",8.1963489687954e-10,-0.343936588540445,0.359,0.549,2.99986372257911e-05
"MIR762HG",8.20342371051228e-10,-0.707415220269768,0.317,0.492,3.00245307804749e-05
"ZNF438",8.2095406196215e-10,-0.20020855491846,0.468,0.652,3.00469186678147e-05
"F11R",8.22841946549649e-10,-0.430786292681707,0.58,0.768,3.01160152437172e-05
"RGS1",8.24552480213447e-10,0.585296940516019,0.297,0.138,3.01786207758122e-05
"CST7",8.25094653807954e-10,2.67723356231103,0.258,0.125,3.01984643293711e-05
"CTD-2054N24.2",8.2854914212048e-10,-0.301438827048802,0.398,0.594,3.03248986016096e-05
"PIGG",8.35988300562072e-10,-0.238215297449984,0.51,0.715,3.05971718005718e-05
"AGPAT4",8.42249803547929e-10,-0.254637983024723,0.381,0.575,3.08263428098542e-05
"ZNF761",8.49975661546518e-10,-0.307277484408026,0.571,0.775,3.11091092126026e-05
"TRAPPC11",8.581902275889e-10,-0.196402016607544,0.515,0.727,3.14097623297537e-05
"WDR76",8.59289250432749e-10,-0.73501541313961,0.213,0.387,3.14499865658386e-05
"RP11-1I2.1",8.60081789231622e-10,0.330402363227721,0.188,0.07,3.14789934858774e-05
"RP11-354M20.3",8.60569815601424e-10,-1.51732939159195,0.039,0.169,3.14968552510121e-05
"YEATS2",8.64487838714455e-10,-0.307397177147645,0.784,0.925,3.16402548969491e-05
"TMEM260",8.66175163659383e-10,-0.677873707185056,0.291,0.484,3.17020109899334e-05
"MIEF1",8.70600431475728e-10,-0.553700298573825,0.336,0.505,3.18639757920116e-05
"DPYSL3",8.75241763758758e-10,0.254380369057805,0.426,0.65,3.20338485535705e-05
"SPATA5",8.76847056350833e-10,-0.19123962843524,0.591,0.771,3.20926022624405e-05
"RP11-65F13.4",8.84784496302371e-10,-2.30618585577109,0.064,0.205,3.23831125646668e-05
"NAPB",8.90525906401507e-10,-0.408721419676704,0.291,0.48,3.25932481742952e-05
"GATD1",8.93357525101228e-10,-0.217043640989062,0.409,0.643,3.2696885418705e-05
"TERF2IP",9.08406176707497e-10,-0.110019915006101,0.728,0.87,3.32476660674944e-05
"CHMP1B",9.08903506729738e-10,-0.388821140233977,0.647,0.795,3.32658683463084e-05
"RCBTB1",9.15640103672014e-10,-0.519173490453489,0.459,0.643,3.35124277943957e-05
"C1orf50",9.15993777497822e-10,-0.139241562628065,0.249,0.443,3.35253722564203e-05
"DIAPH3",9.20200485810857e-10,-1.0871780368517,0.252,0.44,3.36793377806774e-05
"ING2",9.30671001146019e-10,-0.637093302277893,0.37,0.552,3.40625586419443e-05
"MCFD2",9.35884320295396e-10,-0.103764912689576,0.513,0.698,3.42533661228115e-05
"SLC2A11",9.3697599605915e-10,-0.85748023079504,0.176,0.349,3.42933214557649e-05
"FMC1",9.59010389006849e-10,-0.181215973813386,0.333,0.519,3.50997802376507e-05
"MEGF8",9.64914437776269e-10,-0.476901200229927,0.319,0.517,3.53158684226114e-05
"ABCA7",9.69727030358772e-10,-0.514572406803018,0.434,0.628,3.5492009311131e-05
"TRIM65",9.85149749870129e-10,-0.269624085135751,0.347,0.562,3.60564808452467e-05
"C6orf62",9.90761817857497e-10,-0.200699218239213,0.835,0.956,3.62618825335844e-05
"ORAI1",9.97994651449262e-10,0.133442727148481,0.613,0.806,3.6526604243043e-05
"ATAD5",1.00346400353093e-09,-0.622621911697906,0.387,0.586,3.67267825292319e-05
"UTP14A",1.00406318109222e-09,-0.500895712850074,0.269,0.447,3.67487124279751e-05
"GPR135",1.00549257842261e-09,0.187145532587794,0.081,0.235,3.68010283702676e-05
"CEPT1",1.0106643836356e-09,-0.562633026884159,0.367,0.569,3.69903164410628e-05
"ABCB10",1.01088055150856e-09,-0.607096785648204,0.319,0.517,3.69982281852132e-05
"ZBTB34",1.01200506600351e-09,-0.472329300179968,0.224,0.415,3.70393854157284e-05
"CENPO",1.01609096313497e-09,-1.24047168768391,0.146,0.312,3.71889292507398e-05
"CACHD1",1.0302567011558e-09,2.27436712215133,0.232,0.106,3.77073952623024e-05
"RP13-297E16.4",1.03262482501246e-09,-1.23592423785158,0.246,0.427,3.77940685954561e-05
"TRAF3",1.03498594388245e-09,0.753598969743344,0.919,0.958,3.78804855460978e-05
"H1-0",1.03682079438475e-09,1.28929569429618,0.21,0.088,3.79476410744819e-05
"NSA2",1.04876855335399e-09,-0.2354132435728,0.765,0.884,3.83849290527561e-05
"NMB",1.05602980497137e-09,-1.31913573654664,0.081,0.232,3.86506908619523e-05
"PRR34",1.06218468242356e-09,-0.898035285915214,0.031,0.155,3.88759593767023e-05
"C1GALT1C1",1.06442591557649e-09,-2.3100962525737,0.048,0.178,3.89579885100996e-05
"MARCHF8",1.06677356179727e-09,-0.44375878681435,0.417,0.589,3.90439123617802e-05
"TINF2",1.0681819872424e-09,-1.04339316350677,0.213,0.386,3.90954607330718e-05
"MAN1B1",1.06891760121934e-09,0.208201918874825,0.431,0.621,3.91223842046277e-05
"INPP5A",1.07251556967317e-09,1.31184019459193,0.787,0.743,3.92540698500382e-05
"TMEM185A",1.07692979155187e-09,-0.554159768045456,0.12,0.289,3.94156303707986e-05
"ZW10",1.08662382681193e-09,-1.40137708409978,0.112,0.268,3.97704320613168e-05
"NPIPA9",1.08724689062115e-09,-0.516643796803491,0.162,0.341,3.97932361967343e-05
"RP11-385D13.3",1.0923371884002e-09,-0.617472156283589,0.12,0.289,3.99795410954474e-05
"IGSF10",1.1097305347239e-09,-0.598584977718771,0.322,0.517,4.06161375708946e-05
"SLC38A7",1.11917912223054e-09,0.235065868218006,0.162,0.344,4.09619558736378e-05
"BFAR",1.12910714243213e-09,-0.130454129824606,0.476,0.683,4.1325321413016e-05
"PPIL3",1.13476647033687e-09,-0.401788165825988,0.361,0.549,4.15324528143293e-05
"SASS6",1.13881779207589e-09,-0.37554190098636,0.283,0.47,4.16807311899776e-05
"NDUFA10",1.14233684180207e-09,-0.166561286363712,0.751,0.879,4.18095284099557e-05
"CD72",1.14455140557307e-09,-2.77918990555603,0.053,0.188,4.18905814439744e-05
"DNHD1",1.1580228601815e-09,-0.167829660745001,0.448,0.63,4.23836366826427e-05
"TFCP2",1.16071620104134e-09,-0.247841537522787,0.527,0.731,4.24822129581129e-05
"CXXC1",1.16080378782227e-09,0.392246830406217,0.555,0.721,4.2485418634295e-05
"WDR7",1.16252591534087e-09,-0.222525573067327,0.602,0.789,4.25484485014758e-05
"SHCBP1",1.17058118939056e-09,-0.643588145426887,0.202,0.379,4.28432715316944e-05
"C16orf54",1.17538575845219e-09,-0.850752228151196,0.415,0.591,4.30191187593503e-05
"SMIM27",1.19290607716702e-09,-0.83618971496144,0.252,0.428,4.36603624243129e-05
"CERS5",1.20279960910679e-09,-0.100994603216176,0.717,0.877,4.40224656933086e-05
"MACROD1",1.20622693427114e-09,-0.415844722465442,0.266,0.459,4.41479057943239e-05
"NR4A1",1.20952150500589e-09,0.991836724501481,0.445,0.261,4.42684870832157e-05
"CCDC150",1.221973951829e-09,-1.30623240599342,0.076,0.221,4.47242466369413e-05
"TMEM69",1.22922832329206e-09,-0.945499678271135,0.179,0.351,4.49897566324892e-05
"CACNG4",1.23278090334217e-09,-1.17416181428869,0.165,0.329,4.51197810623234e-05
"ALKBH6",1.23337922918297e-09,-0.279911137439511,0.168,0.338,4.51416797880968e-05
"MIR34AHG",1.23815450009802e-09,-3.6430085012608,0.048,0.175,4.53164547035874e-05
"ZDHHC6",1.24045463405553e-09,-0.325531031761952,0.375,0.558,4.54006396064322e-05
"CLN5",1.25289058766226e-09,-0.858335580875632,0.238,0.416,4.58557955084388e-05
"PPP4R3B-DT",1.26906956388012e-09,-1.41632898285679,0.078,0.222,4.64479460380123e-05
"POLD2",1.27006455148886e-09,0.726935239760164,0.616,0.764,4.64843625844924e-05
"AP4M1",1.27018530247723e-09,0.763879075670002,0.235,0.412,4.64887820706665e-05
"NOL9",1.27345178743426e-09,0.113078135473345,0.541,0.75,4.66083354200938e-05
"ANKRD36C",1.28660272171213e-09,0.974961063781219,0.955,0.986,4.70896596146641e-05
"BCL2L14",1.29106351029106e-09,1.03574747483448,0.359,0.559,4.72529244766528e-05
"ENTPD1-AS1",1.29270325281788e-09,-0.362671271057888,0.336,0.533,4.73129390531345e-05
"LINC00106",1.29314316408215e-09,-0.268770913743657,0.314,0.525,4.73290398054069e-05
"PQBP1",1.29749588126172e-09,-0.50846623736205,0.557,0.711,4.74883492541788e-05
"AC104532.4",1.2981053959417e-09,-0.588400283546446,0.076,0.218,4.75106574914664e-05
"ECM2",1.31169946778412e-09,-2.35725118898558,0.053,0.186,4.80082005208986e-05
"ERGIC2",1.3134510665045e-09,-0.19203536194524,0.445,0.661,4.80723090340647e-05
"MRPL23",1.31369153054945e-09,0.102767041255805,0.294,0.493,4.808111001811e-05
"PET117",1.31389342884987e-09,-1.75674203633985,0.059,0.194,4.80884994959054e-05
"EIF4B",1.32902060443994e-09,-0.256531532113298,0.933,0.98,4.8642154122502e-05
"RPS26",1.34215513944468e-09,-0.246049049505142,0.958,0.978,4.91228781036753e-05
"RP4-635E18.7",1.34402697617445e-09,-1.2606515859397,0.104,0.254,4.91913873279849e-05
"AMZ2",1.3482193262737e-09,0.334127746816023,0.311,0.495,4.93448273416175e-05
"SERHL2",1.34886250655217e-09,-0.605740194256636,0.098,0.251,4.93683677398096e-05
"HPGDS",1.34992106021166e-09,-0.682499956354397,0.182,0.347,4.94071108037468e-05
"C1QTNF4",1.36093207390928e-09,2.18735626747044,0.182,0.07,4.98101139050795e-05
"RCSD1",1.37494606337919e-09,-0.308422999068724,0.793,0.898,5.03230259196783e-05
"GSE1",1.38129372829835e-09,0.620727323868144,0.975,0.976,5.05553504557194e-05
"ZNF441",1.41120235086755e-09,-1.55307802208908,0.087,0.234,5.16500060417522e-05
"RP11-134G8.7",1.41671616891779e-09,-0.717895211667557,0.143,0.303,5.18518117823912e-05
"RDH13",1.4237160941186e-09,-0.220388408972664,0.246,0.438,5.21080090447409e-05
"TFPT",1.43687916387077e-09,-0.566678198443489,0.249,0.428,5.25897773976703e-05
