"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RP11-416I2.1",0.794678636352502,3.53631729684516,0,0.01,1
"EVPLL",0.794678636352502,3.53489415303133,0,0.01,1
"CTD-2145A24.5",0.794678636352502,3.42666969882964,0,0.01,1
"AC090286.4",0.794678636352502,3.41273458470784,0,0.01,1
"RP11-160E2.19",0.794678636352502,3.49205908335924,0,0.01,1
"CTC-457L16.2",0.794678636352502,3.52231845229482,0,0.01,1
"GRAPLDR",0.794678636352502,3.48352998175111,0,0.01,1
"MFAP4",0.794678636352502,3.33071962196784,0,0.01,1
"LINC02094",0.794678636352502,3.53933776275103,0,0.01,1
"RP11-121A13.3",0.794678636352502,3.50734563260545,0,0.01,1
"RP11-746M1.1",0.794678636352502,3.53746428833755,0,0.01,1
"LINC01563",0.794678636352502,3.50908054346843,0,0.01,1
"RP11-1109M24.5",0.794678636352502,3.51151574312425,0,0.01,1
"RP11-285M22.3",0.794678636352502,3.53030466344908,0,0.01,1
"CTD-2008P7.3",0.794678636352502,3.53371672059013,0,0.01,1
"VTN",0.794678636352502,3.50180232746777,0,0.01,1
"CTB-96E2.10",0.794678636352502,3.52202206739808,0,0.01,1
"AC010761.13",0.794678636352502,3.4124385923809,0,0.01,1
"RP11-20B24.7",0.794678636352502,3.49084351763709,0,0.01,1
"CRYBA1",0.794678636352502,3.29201038737491,0,0.01,1
"RP11-354P11.8",0.794678636352502,3.33688982146978,0,0.01,1
"RP11-354P11.2",0.794678636352502,3.53571605721048,0,0.01,1
"RP11-227G15.8",0.794678636352502,3.50459312732353,0,0.01,1
"RP11-227G15.12",0.794678636352502,3.537299599984,0,0.01,1
"RP11-466A19.3",0.794678636352502,3.52103928353978,0,0.01,1
"RP11-220C2.1",0.794678636352502,3.53073959162289,0,0.01,1
"RP11-31I22.3",0.794678636352502,3.52648826650029,0,0.01,1
"RP5-837J1.4",0.794678636352502,3.5270724875024,0,0.01,1
"SLC35G3",0.794678636352502,3.5369491490702,0,0.01,1
"RP11-686D22.4",0.794678636352502,3.3650656499705,0,0.01,1
"RP11-1094M14.10",0.794678636352502,3.39195095093334,0,0.01,1
"RP11-1094M14.12",0.794678636352502,3.2667727688295,0,0.01,1
"CCL3-AS1",0.794678636352502,3.53111517082361,0,0.01,1
"CCL4",0.794678636352502,2.72268121814845,0,0.01,1
"AC131056.5",0.794678636352502,3.16326202000719,0,0.01,1
"CTC-268N12.3",0.794678636352502,3.50820728907884,0,0.01,1
"RP11-378E13.4",0.794678636352502,3.51637186421368,0,0.01,1
"GPR179",0.794678636352502,3.5390274538711,0,0.01,1
"PCGF2",0.794678636352502,3.52103928353978,0,0.01,1
"RP1-56K13.5",0.794678636352502,3.53750876431109,0,0.01,1
"CTD-2206N4.6",0.794678636352502,3.51936737034899,0,0.01,1
"ARL5C",0.794678636352502,3.52577311830417,0,0.01,1
"NEUROD2",0.794678636352502,3.47382500992066,0,0.01,1
"LRRC3C",0.794678636352502,3.5385537674075,0,0.01,1
"RP11-387H17.4",0.794678636352502,3.4656111276586,0,0.01,1
"TNS4",0.794678636352502,3.5307642848552,0,0.01,1
"KRT222",0.794678636352502,3.53571605721048,0,0.01,1
"KRT13",0.794678636352502,3.53701571190193,0,0.01,1
"KRT15",0.794678636352502,3.53498742997635,0,0.01,1
"KRT19",0.794678636352502,3.53916927763622,0,0.01,1
"AC003104.1",0.794678636352502,3.53371672059013,0,0.01,1
"CTD-3193K9.4",0.794678636352502,3.3599848246499,0,0.01,1
"AOC3",0.794678636352502,3.43051837842152,0,0.01,1
"RND2",0.794678636352502,3.36129828741959,0,0.01,1
"MIR2117HG",0.794678636352502,3.52788253506421,0,0.01,1
"MEOX1",0.794678636352502,3.50950211022434,0,0.01,1
"MPP2",0.794678636352502,3.52346611250418,0,0.01,1
"RP11-527L4.5",0.794678636352502,3.53894821449988,0,0.01,1
"LINC01976",0.794678636352502,3.53257055111743,0,0.01,1
"C1QL1",0.794678636352502,3.38128588512262,0,0.01,1
"RP13-890H12.2",0.794678636352502,3.51936737034899,0,0.01,1
"CTB-39G8.3",0.794678636352502,3.4154435229805,0,0.01,1
"RP11-707O23.6",0.794678636352502,3.53359584393388,0,0.01,1
"GOSR2-DT",0.794678636352502,3.53746428833755,0,0.01,1
"RP5-867C24.5",0.794678636352502,3.50696029150528,0,0.01,1
"RP11-6N17.6",0.794678636352502,3.51835754094735,0,0.01,1
"RP11-6N17.10",0.794678636352502,3.52788253506421,0,0.01,1
"NFE2L1-DT",0.794678636352502,3.53030466344908,0,0.01,1
"RP11-304F15.7",0.794678636352502,3.53343160837631,0,0.01,1
"RP11-304F15.3",0.794678636352502,3.2661743237436,0,0.01,1
"RP11-304F15.4",0.794678636352502,3.53684934030535,0,0.01,1
"RP11-304F15.6",0.794678636352502,3.5317351973098,0,0.01,1
"PICART1",0.794678636352502,3.53378088611985,0,0.01,1
"COL1A1",0.794678636352502,3.4620482339957,0,0.01,1
"RP11-893F2.5",0.794678636352502,3.53750876431109,0,0.01,1
"TMEM92",0.794678636352502,3.53921348658998,0,0.01,1
"TMEM92-AS1",0.794678636352502,3.43043896690609,0,0.01,1
"RP11-94C24.13",0.794678636352502,3.50507037879257,0,0.01,1
"LINC02071",0.794678636352502,3.52571433347508,0,0.01,1
"RP11-581B19.1",0.794678636352502,3.53677067142128,0,0.01,1
"RP11-515O17.3",0.794678636352502,3.53515908018284,0,0.01,1
"TMEM100",0.794678636352502,3.53378088611985,0,0.01,1
"RP5-1107A17.4",0.794678636352502,3.3576565206821,0,0.01,1
"RP11-343K8.3",0.794678636352502,3.4978787048373,0,0.01,1
"RP11-159D12.12",0.794678636352502,3.52943090693293,0,0.01,1
"OR4D2",0.794678636352502,3.53489415303133,0,0.01,1
"SEPTIN4",0.794678636352502,3.5385537674075,0,0.01,1
"RP11-579O24.3",0.794678636352502,3.29647261217962,0,0.01,1
"CA4",0.794678636352502,3.51795316731164,0,0.01,1
"LINC01999",0.794678636352502,3.53371672059013,0,0.01,1
"RP11-264B14.2",0.794678636352502,3.5307642848552,0,0.01,1
"TBX4",0.794678636352502,3.50063012399512,0,0.01,1
"CTD-3035K23.6",0.794678636352502,3.44660897882815,0,0.01,1
"CTD-3035K23.7",0.794678636352502,3.27046145903698,0,0.01,1
"RP11-556O9.2",0.794678636352502,3.53571605721048,0,0.01,1
"RP11-269G24.3",0.794678636352502,3.00513097962016,0,0.01,1
"RP11-214C8.6",0.794678636352502,3.53894821449988,0,0.01,1
"RP11-583F2.2",0.794678636352502,3.53835190908932,0,0.01,1
"CACNG1",0.794678636352502,3.53933776275103,0,0.01,1
"AC145343.2",0.794678636352502,3.52103928353978,0,0.01,1
"LINC01497",0.794678636352502,3.53746428833755,0,0.01,1
"KCNJ16",0.794678636352502,3.53378088611985,0,0.01,1
"RP11-465C12.1",0.794678636352502,3.53567072608283,0,0.01,1
"SOX9",0.794678636352502,3.53835190908932,0,0.01,1
"LINC02003",0.794678636352502,3.53562419144745,0,0.01,1
"RP11-143K11.7",0.794678636352502,3.52617732315909,0,0.01,1
"CPSF4L",0.794678636352502,3.53515908018284,0,0.01,1
"CTD-2532D12.4",0.794678636352502,3.53376122277208,0,0.01,1
"CTD-2582D11.1",0.794678636352502,3.5385537674075,0,0.01,1
"RP11-649A18.4",0.794678636352502,3.47609797540713,0,0.01,1
"MIF4GD-DT",0.794678636352502,2.57621421140676,0,0.01,1
"CASKIN2",0.794678636352502,3.25412642874194,0,0.01,1
"RP11-666A8.8",0.794678636352502,3.49950422945809,0,0.01,1
"CTD-2246P4.3",0.794678636352502,3.53908586861847,0,0.01,1
"RP11-75C10.9",0.794678636352502,3.52941665555599,0,0.01,1
"LINC01973",0.794678636352502,3.529427233256,0,0.01,1
"SOCS3-DT",0.794678636352502,3.49804139363244,0,0.01,1
"RP11-353N14.7",0.794678636352502,3.52940614762154,0,0.01,1
"SGSH",0.794678636352502,3.4154435229805,0,0.01,1
"RP11-28G8.1",0.794678636352502,3.5146443852868,0,0.01,1
"LINC00482",0.794678636352502,2.14947939219662,0,0.01,1
"RP13-1032I1.11",0.794678636352502,2.92627331580144,0,0.01,1
"RP11-498C9.3",0.794678636352502,3.52833506003002,0,0.01,1
"RP13-516M14.10",0.794678636352502,1.3826193506035,0,0.01,1
"RP11-388C12.8",0.794678636352502,3.5342966231123,0,0.01,1
"RP11-806L2.2",0.794678636352502,3.53588628827518,0,0.01,1
"RP11-769O8.2",0.794678636352502,3.53631729684516,0,0.01,1
"RP11-672L10.3",0.794678636352502,3.52327865310235,0,0.01,1
"CTD-2015H3.2",0.794678636352502,3.53394881723866,0,0.01,1
"RP11-715F3.4",0.794678636352502,3.52680627612849,0,0.01,1
"LINC01892",0.794678636352502,3.52605545439389,0,0.01,1
"L3MBTL4-AS1",0.794678636352502,2.78849777016303,0,0.01,1
"RP11-138E9.3",0.794678636352502,3.53845396487071,0,0.01,1
"RP11-243E13.4",0.794678636352502,3.5317899946252,0,0.01,1
"RP11-128P17.2",0.794678636352502,3.53451231820219,0,0.01,1
"CIDEA",0.794678636352502,3.53845396487071,0,0.01,1
"RP11-861E21.1",0.794678636352502,3.47071969282075,0,0.01,1
"LINC01882",0.794678636352502,3.53261081618474,0,0.01,1
"RP11-794M8.1",0.794678636352502,3.53489415303133,0,0.01,1
"RP11-757O6.8",0.794678636352502,3.53073959162289,0,0.01,1
"RP11-1157N2--B.2",0.794678636352502,3.51021169418724,0,0.01,1
"RP11-805F19.2",0.794678636352502,3.52475649897789,0,0.01,1
"RP11-454P7.5",0.794678636352502,3.50807067963267,0,0.01,1
"RP11-296E23.2",0.794678636352502,3.53934771736819,0,0.01,1
"RP11-627G18.4",0.794678636352502,3.52103928353978,0,0.01,1
"RP11-370A5.2",0.794678636352502,3.32896889767668,0,0.01,1
"RP11-403A21.1",0.794678636352502,3.53257055111743,0,0.01,1
"TTC39C-AS1",0.794678636352502,3.50909749369294,0,0.01,1
"RP11-178F10.5",0.794678636352502,3.49790798276411,0,0.01,1
"RP11-178F10.3",0.794678636352502,3.5342966231123,0,0.01,1
"LINC01894",0.794678636352502,3.53030466344908,0,0.01,1
"RP11-9E17.1",0.794678636352502,3.35080764138709,0,0.01,1
"RP11-784B15.1",0.794678636352502,2.23186705776512,0,0.01,1
"RP11-784B15.2",0.794678636352502,3.5390274538711,0,0.01,1
"DSG2-AS1",0.794678636352502,3.5390274538711,0,0.01,1
"MEP1B",0.794678636352502,3.53835190908932,0,0.01,1
"RP11-96A15.1",0.794678636352502,3.53515908018284,0,0.01,1
"RP11-158H5.8",0.794678636352502,3.53701571190193,0,0.01,1
"RP11-712P20.2",0.794678636352502,3.43688032743391,0,0.01,1
"RP11-905K4.1",0.794678636352502,3.52720775397935,0,0.01,1
"RP11-645I23.1",0.794678636352502,3.5317899946252,0,0.01,1
"LINC01901",0.794678636352502,3.53376122277208,0,0.01,1
"LINC01902",0.794678636352502,3.53916927763622,0,0.01,1
"RP11-761D8.1",0.794678636352502,3.53343160837631,0,0.01,1
"SLC14A2-AS1",0.794678636352502,3.53562419144745,0,0.01,1
"RP11-15F12.1",0.794678636352502,3.50442911810752,0,0.01,1
"RP11-699C17.1",0.794678636352502,3.50548157552959,0,0.01,1
"MRO",0.794678636352502,3.5317899946252,0,0.01,1
"RP11-456O19.3",0.794678636352502,3.53567072608283,0,0.01,1
"WDR7-OT1",0.794678636352502,3.52577311830417,0,0.01,1
"LINC-ROR",0.794678636352502,3.53925931287565,0,0.01,1
"RP11-706P11.2",0.794678636352502,3.5230505249713,0,0.01,1
"LINC01897",0.794678636352502,3.42066827323991,0,0.01,1
"RP11-120K19.4",0.794678636352502,3.53261081618474,0,0.01,1
"SERPINB12",0.794678636352502,3.52788991119168,0,0.01,1
"SERPINB13",0.794678636352502,3.53030466344908,0,0.01,1
"SERPINB11",0.794678636352502,3.53489415303133,0,0.01,1
"SERPINB10",0.794678636352502,3.53489415303133,0,0.01,1
"HMSD",0.794678636352502,3.53543895980377,0,0.01,1
"LINC00305",0.794678636352502,3.53567072608283,0,0.01,1
"LINC01916",0.794678636352502,3.53916927763622,0,0.01,1
"RP11-526H11.1",0.794678636352502,3.53796635920023,0,0.01,1
"RP11-128D14.1",0.794678636352502,3.53561417291186,0,0.01,1
"RP11-465I4.2",0.794678636352502,3.53845396487071,0,0.01,1
"GTSCR1",0.794678636352502,3.53376122277208,0,0.01,1
"RP11-384E22.1",0.794678636352502,3.53677067142128,0,0.01,1
"LINC01922",0.794678636352502,3.53543895980377,0,0.01,1
"DIPK1C",0.794678636352502,3.51728532079786,0,0.01,1
"RP11-63N3.1",0.794678636352502,3.51637186421368,0,0.01,1
"LINC01896",0.794678636352502,3.53057641484366,0,0.01,1
"RP11-567M16.2",0.794678636352502,3.53382216401907,0,0.01,1
"OR4F17",0.794678636352502,3.52727113485984,0,0.01,1
"THEG",0.794678636352502,3.53522039899961,0,0.01,1
"SHC2",0.794678636352502,3.53394881723866,0,0.01,1
"LLNLR-284B4.2",0.794678636352502,3.50063012399512,0,0.01,1
"EFNA2",0.794678636352502,3.51284957514335,0,0.01,1
"IZUMO4",0.794678636352502,3.4978841531452,0,0.01,1
"AC004490.1",0.794678636352502,3.52378092448663,0,0.01,1
"LLNLR-229A6.1",0.794678636352502,3.5369491490702,0,0.01,1
"AC024592.9",0.794678636352502,3.53498742997635,0,0.01,1
"CTB-180A7.6",0.794678636352502,3.53543895980377,0,0.01,1
"TGFBR3L",0.794678636352502,3.53451231820219,0,0.01,1
"CCL25",0.794678636352502,3.53073959162289,0,0.01,1
"OR1M1",0.794678636352502,3.49615332148921,0,0.01,1
"OR7G2",0.794678636352502,3.51719057806042,0,0.01,1
"OR7D4",0.794678636352502,3.5317899946252,0,0.01,1
"ZNF177",0.794678636352502,3.53623370290093,0,0.01,1
"ZNF560",0.794678636352502,3.40824854990864,0,0.01,1
"CTD-3116E22.8",0.794678636352502,3.5198813082386,0,0.01,1
"PIN1-DT",0.794678636352502,3.53387014566508,0,0.01,1
"RDH8",0.794678636352502,3.53934771736819,0,0.01,1
"AP1M2",0.794678636352502,3.53684934030535,0,0.01,1
"CTC-499B15.6",0.794678636352502,3.49357940633861,0,0.01,1
"CTD-2192J16.11",0.794678636352502,3.53364632239405,0,0.01,1
"CTD-2192J16.28",0.794678636352502,2.81625217568457,0,0.01,1
"RTBDN",0.794678636352502,3.43612455910828,0,0.01,1
"CTC-250I14.3",0.794678636352502,3.32276989714526,0,0.01,1
"CTB-5E10.3",0.794678636352502,3.48775822684457,0,0.01,1
"PALM3",0.794678636352502,3.29647261217962,0,0.01,1
"OR7A10",0.794678636352502,3.52382500796789,0,0.01,1
"LLNLR-246C6.1",0.794678636352502,3.47325282822874,0,0.01,1
"CYP4F8",0.794678636352502,3.45621060395384,0,0.01,1
"OR10H3",0.794678636352502,3.53845396487071,0,0.01,1
"LINC00661",0.794678636352502,3.53498742997635,0,0.01,1
"CTD-3222D19.11",0.794678636352502,3.47998585211292,0,0.01,1
"F2RL3",0.794678636352502,3.53684934030535,0,0.01,1
"B3GNT3",0.794678636352502,3.53547774706029,0,0.01,1
"MAST3-AS1",0.794678636352502,3.50063012399512,0,0.01,1
"CTB-184G21.3",0.794678636352502,3.5309561316844,0,0.01,1
"ZNF729",0.794678636352502,3.529427233256,0,0.01,1
"ZNF728",0.794678636352502,3.53571605721048,0,0.01,1
"CTD-2027I19.3",0.794678636352502,3.52788991119168,0,0.01,1
"AC007795.1",0.794678636352502,3.45603828635395,0,0.01,1
"VSTM2B",0.794678636352502,3.53701571190193,0,0.01,1
"CTD-2057D4.3",0.794678636352502,3.4083117749259,0,0.01,1
"CTC-448F2.4",0.794678636352502,3.52349492981189,0,0.01,1
"CTC-448F2.8",0.794678636352502,3.22483262153494,0,0.01,1
"LINC01791",0.794678636352502,3.4594271216872,0,0.01,1
"AC008992.1",0.794678636352502,3.53033256263487,0,0.01,1
"LINC01533",0.794678636352502,3.53382216401907,0,0.01,1
"RGS9BP",0.794678636352502,3.45238140581177,0,0.01,1
"AC010504.2",0.794678636352502,3.53522039899961,0,0.01,1
"CTD-2588C8.8",0.794678636352502,3.23927289784106,0,0.01,1
"SCGB1B2P",0.794678636352502,3.53498742997635,0,0.01,1
"GRAMD1A-AS1",0.794678636352502,3.51435533829766,0,0.01,1
"HPN",0.794678636352502,3.53796635920023,0,0.01,1
"FXYD7",0.794678636352502,3.45250745770161,0,0.01,1
"AD000684.2",0.794678636352502,3.49908425584408,0,0.01,1
"MAG",0.794678636352502,3.53401416799541,0,0.01,1
"APLP1",0.794678636352502,3.53571605721048,0,0.01,1
"AF038458.3",0.794678636352502,3.52577311830417,0,0.01,1
"SYNE4",0.794678636352502,2.96132298538291,0,0.01,1
"ZNF566-AS1",0.794678636352502,3.14107396694952,0,0.01,1
"CTD-3220F14.2",0.794678636352502,3.49860841130704,0,0.01,1
"ZNF793-AS1",0.794678636352502,3.53835190908932,0,0.01,1
"CTD-3064H18.2",0.794678636352502,3.53382216401907,0,0.01,1
"CTD-2528L19.7",0.794678636352502,3.52331769534937,0,0.01,1
"GGN",0.794678636352502,3.44954246134558,0,0.01,1
"CTD-2540F13.2",0.794678636352502,3.30942198812502,0,0.01,1
"ACP7",0.794678636352502,3.53571605721048,0,0.01,1
"NCCRP1",0.794678636352502,3.30678258648601,0,0.01,1
"LGALS14",0.794678636352502,3.30035971188222,0,0.01,1
"AC005614.3",0.794678636352502,3.40762129004534,0,0.01,1
"CCNP",0.794678636352502,3.07714963675782,0,0.01,1
"CEACAM7",0.794678636352502,3.53599516156083,0,0.01,1
"DMRTC2",0.794678636352502,3.53623370290093,0,0.01,1
"CTC-378H22.2",0.794678636352502,3.52788253506421,0,0.01,1
"PRR19",0.794678636352502,3.53750876431109,0,0.01,1
"PSG1",0.794678636352502,3.48117003311759,0,0.01,1
"CTC-490G23.2",0.794678636352502,3.529427233256,0,0.01,1
"RP11-15A1.9",0.794678636352502,3.47929898837592,0,0.01,1
"AC084219.4",0.794678636352502,3.00285356929652,0,0.01,1
"ZNF112",0.794678636352502,3.52434189605171,0,0.01,1
"CEACAM20",0.794678636352502,3.51989264683041,0,0.01,1
"APOC4",0.794678636352502,3.53916927763622,0,0.01,1
"SIX5",0.794678636352502,3.53894821449988,0,0.01,1
"FOXA3",0.794678636352502,3.53567072608283,0,0.01,1
"AC007193.6",0.794678636352502,3.53933776275103,0,0.01,1
"AC006262.4",0.794678636352502,3.53489415303133,0,0.01,1
"CTB-147N14.6",0.794678636352502,3.47760841310186,0,0.01,1
"CTC-483I11.5",0.794678636352502,3.09320811418319,0,0.01,1
"PLA2G4C-AS1",0.794678636352502,3.53382216401907,0,0.01,1
"CTC-453G23.8",0.794678636352502,3.50986558999041,0,0.01,1
"SYNGR4",0.794678636352502,3.51647893089211,0,0.01,1
"NTN5",0.794678636352502,3.53571605721048,0,0.01,1
"AC018766.6",0.794678636352502,3.47057979545602,0,0.01,1
"IZUMO2",0.794678636352502,3.50909749369294,0,0.01,1
"KLK1",0.794678636352502,3.26035772810072,0,0.01,1
"CTC-518B2.10",0.794678636352502,3.5390274538711,0,0.01,1
"CTD-3018O17.7",0.794678636352502,3.26689437289548,0,0.01,1
"CTD-2245F17.6",0.794678636352502,3.53684405919057,0,0.01,1
"LENG9",0.794678636352502,3.53111517082361,0,0.01,1
"KIR2DL3",0.794678636352502,3.52788991119168,0,0.01,1
"CTD-2587H24.15",0.794678636352502,3.35389744541386,0,0.01,1
"CTD-2105E13.16",0.794678636352502,3.19084901038536,0,0.01,1
"COX6B2",0.794678636352502,3.3774054859273,0,0.01,1
"FAM71E2",0.794678636352502,3.53908586861847,0,0.01,1
"SHISA7",0.794678636352502,3.53375374011677,0,0.01,1
"SBK2",0.794678636352502,3.52231845229482,0,0.01,1
"AC010525.4",0.794678636352502,2.85283829171999,0,0.01,1
"NLRP13",0.794678636352502,3.50394730489717,0,0.01,1
"GALP",0.794678636352502,3.53933776275103,0,0.01,1
"AC006116.19",0.794678636352502,3.30978249368445,0,0.01,1
"AC006116.28",0.794678636352502,3.4192335135256,0,0.01,1
"DUXA",0.794678636352502,3.52727113485984,0,0.01,1
"CTC-444N24.8",0.794678636352502,3.5307642848552,0,0.01,1
"AC004076.5",0.794678636352502,3.26710245766636,0,0.01,1
"CTD-2619J13.9",0.794678636352502,3.51253198078473,0,0.01,1
"ZNF132",0.794678636352502,3.19634483811178,0,0.01,1
"ZNF132-DT",0.794678636352502,3.53934771736819,0,0.01,1
"AC016629.3",0.794678636352502,3.53921348658998,0,0.01,1
"C20orf202",0.794678636352502,3.53796635920023,0,0.01,1
"RAD21L1",0.794678636352502,3.52782441857668,0,0.01,1
"SIRPG-AS1",0.794678636352502,3.39696052384316,0,0.01,1
"RP11-128M1.4",0.794678636352502,3.53623370290093,0,0.01,1
"RP11-128M1.1",0.794678636352502,3.53378088611985,0,0.01,1
"RP11-307O10.1",0.794678636352502,3.5385537674075,0,0.01,1
"RP5-1116H23.4",0.794678636352502,3.53746428833755,0,0.01,1
"RP5-1116H23.3",0.794678636352502,3.38670723898325,0,0.01,1
"PROKR2",0.794678636352502,3.53934771736819,0,0.01,1
"CHGB",0.794678636352502,3.52940614762154,0,0.01,1
"RP5-971N18.3",0.794678636352502,3.53451231820219,0,0.01,1
"RP5-1128N12.4",0.794678636352502,3.47524988852282,0,0.01,1
"RP11-268G13.1",0.794678636352502,3.50506165559001,0,0.01,1
"RP4-742J24.2",0.794678636352502,3.53921348658998,0,0.01,1
"RP5-841K13.1",0.794678636352502,3.50820728907884,0,0.01,1
"RP4-705D16.3",0.794678636352502,3.53835190908932,0,0.01,1
"RP5-1195D24.1",0.794678636352502,3.53376122277208,0,0.01,1
"LINC00652",0.794678636352502,3.5390274538711,0,0.01,1
"RP4-753D10.5",0.794678636352502,3.5317351973098,0,0.01,1
"NXT1-AS1",0.794678636352502,3.52064252835788,0,0.01,1
"CSTL1",0.794678636352502,3.53934771736819,0,0.01,1
"LINC01721",0.794678636352502,3.49587151540336,0,0.01,1
"RP4-760C5.3",0.794678636352502,3.53498742997635,0,0.01,1
"RP13-329D4.3",0.794678636352502,3.52727113485984,0,0.01,1
"DEFB121",0.794678636352502,3.53934771736819,0,0.01,1
"DEFB124",0.794678636352502,3.53588628827518,0,0.01,1
"REM1",0.794678636352502,3.53437215940433,0,0.01,1
"RP3-324O17.7",0.794678636352502,3.1474844482834,0,0.01,1
"RP11-392M18.6",0.794678636352502,3.53894821449988,0,0.01,1
"RP11-358N2.2",0.794678636352502,3.5342966231123,0,0.01,1
"SUN5",0.794678636352502,3.52833506003002,0,0.01,1
"BPIFA2",0.794678636352502,3.5369491490702,0,0.01,1
"CTD-3216D2.5",0.794678636352502,3.44108236672546,0,0.01,1
"RP5-1141E15.2",0.794678636352502,3.53571605721048,0,0.01,1
"NNAT",0.794678636352502,3.46772779746919,0,0.01,1
"RP4-640H8.2",0.794678636352502,3.53451231820219,0,0.01,1
"RP4-616B8.5",0.794678636352502,3.490361911274,0,0.01,1
"DHX35-DT",0.794678636352502,3.47325282822874,0,0.01,1
"RP5-970A17.1",0.794678636352502,3.53376122277208,0,0.01,1
"LPIN3",0.794678636352502,3.52782441857668,0,0.01,1
"RP1-138B7.7",0.794678636352502,3.49318299233814,0,0.01,1
"LINC01620",0.794678636352502,3.53364632239405,0,0.01,1
"RP1-148E22.2",0.794678636352502,3.53933776275103,0,0.01,1
"STK4-AS1",0.794678636352502,2.93117571663479,0,0.01,1
"WFDC9",0.794678636352502,3.42035002398305,0,0.01,1
"RP1-101A2.1",0.794678636352502,3.53925931287565,0,0.01,1
"TP53RK-DT",0.794678636352502,3.51833516861029,0,0.01,1
"RP11-321P16.2",0.794678636352502,3.5317351973098,0,0.01,1
"RP11-321P16.3",0.794678636352502,3.53257055111743,0,0.01,1
"LINC01275",0.794678636352502,3.52924884956557,0,0.01,1
"LINC01273",0.794678636352502,3.53547774706029,0,0.01,1
"PELATON",0.794678636352502,3.40552221803441,0,0.01,1
"RIPOR3-AS1",0.794678636352502,3.53894821449988,0,0.01,1
"RP5-1022J11.2",0.794678636352502,3.52727113485984,0,0.01,1
"RP11-15M15.1",0.794678636352502,3.53547774706029,0,0.01,1
"RP5-1162C3.3",0.794678636352502,3.53561417291186,0,0.01,1
"RP5-1153D9.6",0.794678636352502,3.45560556339285,0,0.01,1
"RP4-813D12.3",0.794678636352502,3.53057641484366,0,0.01,1
"RP4-800J21.4",0.794678636352502,3.53460689203386,0,0.01,1
"C20orf85",0.794678636352502,3.51468612755506,0,0.01,1
"APCDD1L-DT",0.794678636352502,3.53934771736819,0,0.01,1
"EDN3",0.794678636352502,3.53498742997635,0,0.01,1
"RP5-908M14.9",0.794678636352502,3.50253928124641,0,0.01,1
"RP5-908M14.5",0.794678636352502,2.72680182696278,0,0.01,1
"HAR1A",0.794678636352502,3.36060888248817,0,0.01,1
"RP11-717F1.1",0.794678636352502,3.52782441857668,0,0.01,1
"CH507-39O4.2",0.794678636352502,2.94167716999195,0,0.01,1
"CH507-154B10.2",0.794678636352502,3.43097410632624,0,0.01,1
"SMIM34B",0.794678636352502,3.53835190908932,0,0.01,1
"RP1-127M18.1",0.794678636352502,3.53571605721048,0,0.01,1
"LINC01674",0.794678636352502,3.53571605721048,0,0.01,1
"RBM11",0.794678636352502,3.3599848246499,0,0.01,1
"SAMSN1-AS1",0.794678636352502,3.53561417291186,0,0.01,1
"AP000962.2",0.794678636352502,3.53318100806533,0,0.01,1
"AP000473.6",0.794678636352502,3.53394881723866,0,0.01,1
"AL109761.5",0.794678636352502,2.98598046945377,0,0.01,1
"AL157359.3",0.794678636352502,3.53894821449988,0,0.01,1
"AP000431.2",0.794678636352502,3.52709498654948,0,0.01,1
"AF241725.6",0.794678636352502,3.52552898075223,0,0.01,1
"AP000959.2",0.794678636352502,3.51361248031836,0,0.01,1
"AP001255.2",0.794678636352502,3.5309561316844,0,0.01,1
"D21S2088E",0.794678636352502,3.53684405919057,0,0.01,1
"AP001442.2",0.794678636352502,3.5385537674075,0,0.01,1
"AP001439.2",0.794678636352502,3.53257055111743,0,0.01,1
"AP001596.6",0.794678636352502,3.53567072608283,0,0.01,1
"LINC00113",0.794678636352502,3.53677067142128,0,0.01,1
"LINC00314",0.794678636352502,3.53073959162289,0,0.01,1
"RP1-100J12.1",0.794678636352502,3.20681039174526,0,0.01,1
"BACH1-IT1",0.794678636352502,3.53364632239405,0,0.01,1
"BACH1-IT2",0.794678636352502,3.52319029444016,0,0.01,1
"AP000290.7",0.794678636352502,3.5317899946252,0,0.01,1
"SETD4-AS1",0.794678636352502,3.53257055111743,0,0.01,1
"AP000688.14",0.794678636352502,3.52680627612849,0,0.01,1
"AP000688.15",0.794678636352502,3.53561417291186,0,0.01,1
"AP000688.29",0.794678636352502,3.5357387620232,0,0.01,1
"SIM2",0.794678636352502,3.53588628827518,0,0.01,1
"RIPPLY3",0.794678636352502,2.05921349586145,0,0.01,1
"AP001429.1",0.794678636352502,3.53364632239405,0,0.01,1
"LINC00114",0.794678636352502,3.51541992977313,0,0.01,1
"BRWD1-AS1",0.794678636352502,3.49206414447914,0,0.01,1
"AF064860.5",0.794678636352502,3.53796635920023,0,0.01,1
"AP001610.5",0.794678636352502,3.29863544703049,0,0.01,1
"LINC00479",0.794678636352502,3.52035958830517,0,0.01,1
"RIPK4",0.794678636352502,3.52782441857668,0,0.01,1
"AP001062.9",0.794678636352502,3.46412100595269,0,0.01,1
"KB-68A7.1",0.794678636352502,3.50392424174861,0,0.01,1
"LINC00334",0.794678636352502,3.52892165277046,0,0.01,1
"LINC00316",0.794678636352502,3.53746428833755,0,0.01,1
"LL21NC02-21A1.1",0.794678636352502,3.53623370290093,0,0.01,1
