"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NBL1",0.189483507945919,-0.758648640325622,0.044,0.092,1
"TWSG1-DT",0.189653535337345,1.45671052557802,0.106,0.053,1
"NGDN",0.189744967507643,-0.222129669736062,0.602,0.645,1
"SCN11A",0.189872686965992,0.750069719426526,0.053,0.105,1
"GNGT1",0.189872686965992,-0.740287275644426,0.053,0.105,1
"DHRS1",0.189888501291228,-0.898306609862495,0.097,0.158,1
"RP11-38J22.3",0.189936035976941,-0.487323494857198,0.071,0.026,1
"RP11-568J23.10",0.189936035976941,-0.22074450475486,0.071,0.026,1
"RP4-773N10.4",0.189936035976941,-0.917535619664163,0.035,0.079,1
"ADAMTS17",0.189936035976941,-1.25838481515465,0.035,0.079,1
"PLA2G10",0.189936035976941,-1.4251483452958,0.035,0.079,1
"ZPLD1",0.190058912649775,0.132872302973515,0.088,0.039,1
"RSPO2",0.190058912649775,2.37494359581724,0.088,0.039,1
"RP11-305F18.1",0.19009859863477,3.42213983009669,0.15,0.092,1
"WBP1",0.190118800940657,-0.559201357295305,0.531,0.618,1
"SDC4",0.190120457628909,-0.490721755835017,0.124,0.197,1
"UBE2D3-AS1",0.190222396790016,-0.482820678964323,0.027,0.066,1
"MSC-AS1",0.190222396790016,-0.42377450947574,0.027,0.066,1
"SPATA6L",0.190222396790016,-0.812180432366159,0.027,0.066,1
"RP11-327P2.5",0.190222396790016,-0.922802515404632,0.027,0.066,1
"MEIOC",0.190222396790016,-0.788518722872958,0.027,0.066,1
"ANKRD24",0.190222396790016,-0.657972174524231,0.027,0.066,1
"PSPN",0.190222396790016,-0.939146206222513,0.027,0.066,1
"ABCE1",0.19035151300532,0.312365822338382,0.54,0.618,1
"ANAPC2",0.190396914718963,1.17079135609179,0.186,0.289,1
"SLC45A3",0.190472940028641,-0.470248024142662,0.265,0.355,1
"PI4KB",0.190613066977063,0.552734611180908,0.549,0.711,1
"RAPGEF1",0.190688906627511,1.75812147998442,0.602,0.645,1
"RCL1",0.190760477512332,0.504415599432979,0.531,0.658,1
"RAB11FIP5",0.190854535062277,3.11569934463471,0.018,0.053,1
"CXCR2",0.190854535062277,-0.252944247235181,0.018,0.053,1
"CASC8",0.190854535062277,-0.54449767106915,0.018,0.053,1
"RP11-533K9.5",0.190854535062277,0.23902749138453,0.018,0.053,1
"CTD-2134A5.4",0.190854535062277,-0.495797802884756,0.018,0.053,1
"ASGR1",0.190854535062277,-0.372226779989812,0.018,0.053,1
"RP11-485I9.1",0.190902044007016,-0.103641438421819,0.31,0.25,1
"TAMM41",0.19101082188369,0.581663789953915,0.354,0.461,1
"HPS6",0.191052063451732,0.680510451954993,0.088,0.158,1
"CTD-2015H6.3",0.191128591618425,0.862166714670089,0.071,0.132,1
"SLFNL1",0.191507196291057,-1.32010252627453,0.097,0.158,1
"GP6",0.191587014557053,-0.804453127355513,0.124,0.197,1
"DDX11-AS1",0.191657189685133,-0.568163979828755,0.044,0.092,1
"FZD3",0.191695603217345,0.92084229367207,0.115,0.197,1
"ZP3",0.191695603217345,-2.35587213838751,0.124,0.184,1
"CEP295",0.191717173605765,-0.367437787900313,0.593,0.566,1
"UHRF1BP1",0.191779956801556,-0.167772497042391,0.752,0.803,1
"AC093843.1",0.191898511972107,-0.413157991793633,0.053,0.105,1
"OPRM1",0.191898511972107,0.510479447875648,0.053,0.105,1
"EYA2",0.191898511972107,-0.50636913529612,0.053,0.105,1
"ZNF329",0.191953361152011,0.920541162270799,0.389,0.553,1
"ZRANB2-AS2",0.192120711017369,-0.340502555208972,0.283,0.197,1
"RP11-134L10.2",0.192157322010321,2.22064387122622,0.088,0.039,1
"ARAP2",0.192271330262074,0.969196975442304,0.602,0.526,1
"SMCR8",0.192277053248765,-0.298714357588937,0.336,0.421,1
"OVGP1",0.19230942453741,-0.891797687542043,0.071,0.026,1
"LINC02352",0.19230942453741,0.628720054315282,0.071,0.026,1
"KANSL1-AS1",0.19230942453741,0.223126944651753,0.071,0.026,1
"MAP3K6",0.19230942453741,-0.70939158040958,0.035,0.079,1
"BTNL3",0.19230942453741,-0.743359783385793,0.035,0.079,1
"GS1-57L11.3",0.19230942453741,-0.842678525190457,0.035,0.079,1
"ADAM32",0.19230942453741,0.58437880520832,0.035,0.079,1
"LINC00672",0.19230942453741,0.29579174734299,0.035,0.079,1
"ITPR2",0.19254650328511,-0.238842565124536,0.938,1,1
"GLUL",0.19254650328511,0.704762526543967,0.965,0.961,1
"RP11-649G15.2",0.19271012221545,1.75437230206751,0.142,0.079,1
"NDE1",0.192739162672044,-0.320316639938421,0.743,0.895,1
"MYOCOS",0.192865976960243,-0.263350105414511,0.027,0.066,1
"AC084193.1",0.192865976960243,-1.5739875946867,0.027,0.066,1
"LINC01963",0.192865976960243,-0.763936233055178,0.027,0.066,1
"RP11-180I4.2",0.192865976960243,-0.478648043247993,0.027,0.066,1
"ZNF396",0.192865976960243,-1.70652350354454,0.027,0.066,1
"LINC01837",0.192865976960243,-0.404411978179358,0.027,0.066,1
"TDRD12",0.192865976960243,-0.878610561352972,0.027,0.066,1
"SRGAP3",0.192922065894993,0.617102468352562,0.274,0.382,1
"RP1-45C12.1",0.192942747629116,-2.15810444795747,0.071,0.132,1
"LCMT1",0.193445889760692,0.963890302864234,0.407,0.5,1
"RP11-113C3.2",0.193474039267065,-0.673224043600515,0.062,0.118,1
"LINC00393",0.193474039267065,0.540875527019529,0.106,0.053,1
"EIF4G1",0.193538300206564,0.140210988171086,0.655,0.789,1
"ERC2",0.193559535139507,3.44458811004931,0.221,0.145,1
"COL6A6",0.193676653973317,3.70094340582057,0.133,0.079,1
"RP11-106M7.1",0.193849157993001,-0.782152741584871,0.044,0.092,1
"RP11-167N4.2",0.193849157993001,0.388858344111612,0.044,0.092,1
"NPIPA8",0.193849157993001,-0.962465059948039,0.044,0.092,1
"BMX",0.193849157993001,-0.52577202114161,0.044,0.092,1
"NEB",0.193858734750314,4.24942378817929,0.124,0.066,1
"CSRNP2",0.193858734750314,1.3541513636061,0.124,0.066,1
"CSNKA2IP",0.193900469235931,0.479806297155664,0.018,0.053,1
"RP11-362A9.3",0.193900469235931,0.602155529042876,0.018,0.053,1
"RP11-729M20.1",0.193900469235931,0.267071803143657,0.018,0.053,1
"LEF1-AS1",0.193900469235931,-0.450968898915972,0.018,0.053,1
"NDST3",0.193900469235931,-0.381216680754378,0.018,0.053,1
"LINC02174",0.193900469235931,-0.382570022496196,0.018,0.053,1
"ELOVL2-AS1",0.193900469235931,1.67645278687258,0.018,0.053,1
"RP3-417L20.4",0.193900469235931,-0.112820643800476,0.018,0.053,1
"RP11-297N6.4",0.193900469235931,-0.483726079814464,0.018,0.053,1
"LINC01602",0.193900469235931,-0.555028654089349,0.018,0.053,1
"RP11-575L7.4",0.193900469235931,-0.27207660146785,0.018,0.053,1
"FBXL22",0.193900469235931,1.63126588149484,0.018,0.053,1
"ITGB4",0.193900469235931,-0.450426542231941,0.018,0.053,1
"TNFRSF11A",0.193900469235931,-0.347799352261603,0.018,0.053,1
"RP11-405O10.2",0.193940187832728,-0.804482115849068,0.053,0.105,1
"AIG1",0.193995199944707,0.925399864312827,0.23,0.303,1
"TM9SF4",0.194054808418389,0.287076725007961,0.611,0.737,1
"HPCAL1",0.1942408699038,0.392344367892548,0.699,0.803,1
"IWS1",0.194310889599485,0.213694453032941,0.637,0.737,1
"CLN5",0.194359873060259,-1.13452431386668,0.168,0.237,1
"FBXO11",0.194415471378226,0.435528557089377,1,0.974,1
"PDHX",0.19443916601503,-1.14464479680739,0.115,0.171,1
"CTB-66B24.1",0.194505162968404,1.1660255247848,0.204,0.132,1
"MRGBP",0.19454506256226,-0.320641467805991,0.124,0.197,1
"CCDC149",0.19456242397632,2.66147190789481,0.195,0.132,1
"KAZN",0.19468444384644,-0.315841284274019,0.398,0.316,1
"RBPJL",0.194704543908559,-0.513487943403988,0.071,0.026,1
"RNF25",0.194704543908559,-0.762144541192304,0.035,0.079,1
"ABCB6",0.194704543908559,-0.521675358264728,0.035,0.079,1
"LINC02015",0.194704543908559,-0.30058787359095,0.035,0.079,1
"PDE6A",0.194704543908559,-0.641080142501201,0.035,0.079,1
"RP11-48B3.4",0.194704543908559,-1.59821531798474,0.035,0.079,1
"PTPDC1",0.194704543908559,-0.828663755174786,0.035,0.079,1
"RP11-400F19.19",0.194704543908559,0.275911544273042,0.035,0.079,1
"IRF2",0.194774997223975,-0.715844335674363,0.097,0.158,1
"ZNF234",0.194774997223975,-1.44442967506864,0.097,0.158,1
"RP11-318K15.2",0.195405353532919,-0.110937789673176,0.062,0.118,1
"ERBB2",0.195405353532919,-0.155898367748066,0.106,0.053,1
"ALPK1",0.195436340323623,0.2822029451783,0.504,0.658,1
"ANKRD37",0.195536453634739,-0.551816813504072,0.027,0.066,1
"ZFP2",0.195536453634739,-0.661075579820082,0.027,0.066,1
"MDFI",0.195536453634739,-0.705550724969456,0.027,0.066,1
"TMEM30A-DT",0.195536453634739,-0.166590683608895,0.027,0.066,1
"ARG1",0.195536453634739,0.994791724163961,0.027,0.066,1
"DKK2",0.195647703420036,0.105718506004606,0.124,0.066,1
"NR3C1",0.195769597280358,-0.180160870882466,0.841,0.908,1
"ERCC1",0.195784554858238,-0.63057265514999,0.593,0.632,1
"STAT3",0.19578507068976,0.241675809188998,0.938,0.961,1
"PRICKLE2",0.195997765175654,-0.994088230674125,0.053,0.105,1
"FAAP24",0.196057918918084,-0.189469063006786,0.142,0.079,1
"KRTCAP3",0.196059475714761,-0.185599916388365,0.044,0.092,1
"SERPINH1",0.196059475714761,-0.485205102338654,0.044,0.092,1
"CKM",0.196059475714761,-0.547916540539894,0.044,0.092,1
"AP000692.9",0.196059475714761,0.461230117743014,0.044,0.092,1
"PPP2CB",0.196241212574029,0.752099255783114,0.372,0.487,1
"THRB",0.196405151351171,0.239738430807407,0.088,0.039,1
"RGS7BP",0.196405151351171,-0.160245152957956,0.088,0.039,1
"PHF10",0.196530387612128,-0.337985212327993,0.575,0.632,1
"MILR1",0.196588873270214,0.72387803951174,0.186,0.276,1
"TASOR2",0.197081784195523,-0.202471512836239,0.788,0.895,1
"TNS1",0.19711034899569,-0.334355393377132,0.15,0.224,1
"RP11-2C24.7",0.197121474938554,-0.217796643768589,0.071,0.026,1
"RP11-195C7.1",0.197121474938554,-0.627925882385207,0.035,0.079,1
"PFKFB4",0.197121474938554,-1.52405589313577,0.035,0.079,1
"RP11-1398P2.1",0.197121474938554,-0.81830889199093,0.035,0.079,1
"TIGD2",0.197121474938554,-0.574344398973783,0.035,0.079,1
"LINC02542",0.197121474938554,-2.53466022627831,0.035,0.079,1
"CITF22-92A6.1",0.197121474938554,-0.568858706390253,0.035,0.079,1
"MTCP1",0.197121474938554,0.100662981025061,0.035,0.079,1
"ZNF189",0.197339635845026,1.47855696938482,0.204,0.132,1
"MARS1",0.19773989361206,0.491911628240775,0.611,0.763,1
"GOLPH3-DT",0.198083517843946,-0.144733595509141,0.097,0.158,1
"TRIO",0.198114247818029,0.584001928291545,0.929,0.947,1
"SIPA1L1",0.198116135094584,1.02757095469771,0.611,0.513,1
"TOE1",0.198207057433905,-0.574930720254612,0.274,0.355,1
"CDK20",0.198233937438498,0.837288108179095,0.027,0.066,1
"IER5L",0.198233937438498,-0.381662265056425,0.027,0.066,1
"LINC02699",0.198233937438498,-0.672794471546303,0.027,0.066,1
"CTD-2568A17.8",0.198233937438498,0.252886407018684,0.027,0.066,1
"RP11-717F1.2",0.198233937438498,-0.791116785916733,0.027,0.066,1
"AP001469.9",0.198233937438498,-1.32648447612388,0.027,0.066,1
"RP11-563M4.2",0.198288204704658,-3.01231575790439,0.044,0.092,1
"RP11-196G11.6",0.198288204704658,-0.235725565580656,0.044,0.092,1
"CHODL",0.198554682482864,-1.09498164457002,0.088,0.039,1
"HIP1R",0.19876815783111,0.375562812812952,0.15,0.211,1
"LINC01098",0.198838491064508,1.16543182833422,0.133,0.079,1
"LRRC37A2",0.19891221363449,0.412593828894605,0.469,0.592,1
"MRS2",0.19891626696338,-0.66243618057908,0.177,0.25,1
"TSPYL2",0.199054622655377,1.96360555325991,0.292,0.224,1
"SMARCC1",0.199117608226614,0.292472467402529,0.982,0.987,1
"KLF8",0.199310314958052,-0.615760206857606,0.062,0.118,1
"GRM7-AS3",0.199560297070268,-0.51253593084024,0.071,0.026,1
"CHD5",0.199560297070268,-0.536586335436136,0.035,0.079,1
"RP11-17A4.2",0.199560297070268,-0.506015664806784,0.035,0.079,1
"CNTNAP3",0.199560297070268,-0.799806909679403,0.035,0.079,1
"ITFG2-AS1",0.199560297070268,-0.451639324106522,0.035,0.079,1
"HIC1",0.199560297070268,-0.644349225706744,0.035,0.079,1
"C2orf76",0.199753111304328,-1.38905514004123,0.097,0.158,1
"KLC1",0.200028217310396,0.976901646911037,0.841,0.829,1
"MFSD8",0.200042315550593,0.13961575299096,0.381,0.447,1
"IDE",0.200149695704357,-0.940374270821619,0.434,0.487,1
"APBB1",0.20016082308595,-0.502899230903908,0.053,0.105,1
"CDKN2AIP",0.200335705553089,-0.150495967067692,0.142,0.211,1
"LINC00426",0.200386051399746,0.472868846173958,0.159,0.092,1
"SHOC1",0.200535405810003,1.4928278621214,0.044,0.092,1
"GABARAP",0.200621202121989,0.339642462296169,0.779,0.829,1
"PKNOX2",0.200721363916068,-0.346184377701368,0.088,0.039,1
"C10orf90",0.200958536834527,-0.572246488226363,0.027,0.066,1
"LIX1L-AS1",0.201087168823604,0.660764245064254,0.124,0.066,1
"C4orf45",0.201087168823604,-0.1329274334833,0.124,0.066,1
"C3orf62",0.201112981672376,1.01305262348399,0.398,0.487,1
"VPS8",0.201124686960285,0.684902823710764,0.619,0.75,1
"RPF2",0.201153830175707,0.274945443987044,0.566,0.671,1
"RP11-122G18.12",0.201284043662758,-0.809485053274779,0.062,0.118,1
"AC005306.3",0.201284043662758,0.354386497268327,0.106,0.053,1
"FAM199X",0.201329867905745,-0.273614551622744,0.177,0.263,1
"PRKAG1",0.201515999892064,0.567467391484714,0.319,0.421,1
"SF3A2",0.201581869254724,0.268755477078695,0.46,0.566,1
"AC104530.1",0.201648974509273,0.559714230122014,0.186,0.118,1
"REL",0.201843326659666,0.983739862174041,0.912,0.921,1
"BCL2L12",0.201900327913046,-0.404984702470433,0.204,0.276,1
"NGLY1",0.201942985449436,0.465736375309775,0.805,0.882,1
"ATXN7L2",0.202004370103163,-2.43861539142441,0.08,0.132,1
"RP11-1129I3.1",0.202021088316822,-2.02537960473628,0.071,0.026,1
"CTD-2175A23.1",0.202021088316822,-0.546556883908543,0.035,0.079,1
"TIMM17A",0.202053674820382,0.195712167420158,0.681,0.789,1
"SREBF1",0.202171350644563,1.87280386648649,0.451,0.408,1
"DNAJC12",0.202203538625409,-0.18705694046444,0.071,0.132,1
"PHACTR2-AS1",0.202266401141843,0.75685820078979,0.053,0.105,1
"SIRPA",0.202288579937947,1.74544885555769,0.168,0.263,1
"CCDC171",0.202335385189615,0.212123867771347,0.575,0.697,1
"RAB8B",0.202338399999925,0.853222474929406,0.805,0.816,1
"TDRD7",0.202356450981301,1.04414522563801,0.221,0.303,1
"NAB2",0.202551455965484,0.621704767203595,0.265,0.171,1
"ZNF567",0.202551455965484,-0.203299071827987,0.195,0.276,1
"CTD-2535I10.1",0.202801138855258,-0.149925401631827,0.044,0.092,1
"GGCX",0.20307581111345,-1.64851936525823,0.159,0.224,1
"ZNF587",0.203080878349541,0.210072644279178,0.469,0.671,1
"ZFYVE27",0.203091177245863,0.650602459529966,0.496,0.526,1
"AKNAD1",0.203125503181995,2.69056325459548,0.248,0.184,1
"STX4",0.203212640915314,0.834445119822184,0.655,0.553,1
"CTC-338M12.5",0.203271991056108,0.32504658172778,0.062,0.118,1
"RP11-449P15.2",0.203271991056108,1.52264976081973,0.106,0.053,1
"ZNF410",0.203430731790722,0.899567449006195,0.805,0.829,1
"TIMM50",0.20363400608554,-0.503853571900016,0.496,0.513,1
"RHBDL2",0.203710358082291,1.10627225894684,0.027,0.066,1
"RP11-403B2.7",0.203710358082291,-0.235743712797391,0.027,0.066,1
"SNURF",0.203710358082291,-0.486550384165183,0.027,0.066,1
"RP5-1029K10.2",0.203710358082291,0.365476931660044,0.027,0.066,1
"RP1-309F20.3",0.203710358082291,0.528312252275038,0.027,0.066,1
"PRKRIP1",0.20378710119233,0.473783208684122,0.779,0.855,1
"AC026150.8",0.204388075634868,1.25202210667676,0.053,0.105,1
"RP11-428J1.4",0.204503925237179,-0.433655226394583,0.035,0.079,1
"NUDT13",0.204503925237179,1.90048695820353,0.035,0.079,1
"TLL2",0.204503925237179,-0.266365315475772,0.035,0.079,1
"CSNK2A3",0.204503925237179,-0.526153896709728,0.035,0.079,1
"ERMN",0.204774264611003,1.15033286485321,0.124,0.066,1
"WDR19",0.204912033778619,0.418506190590934,0.389,0.526,1
"PRR4",0.205085462626161,-0.510501211779823,0.044,0.092,1
"TNFAIP3",0.205130392958101,0.935088908826559,0.69,0.632,1
"PHF13",0.205274196393971,0.3629109007933,0.062,0.118,1
"NPIPA9",0.205290096839052,-0.402483208423017,0.142,0.224,1
"ABHD16A",0.205370803589305,-0.121998519763445,0.407,0.474,1
"CTR9",0.205403564394837,1.01661421664924,0.327,0.434,1
"TMEM64",0.205542137552745,-0.597806901355392,0.257,0.342,1
"MRPL23",0.205899690829407,1.19683019156604,0.265,0.342,1
"SLC45A4",0.206109922922218,1.09119233235564,0.575,0.566,1
"DOCK10",0.20612613590864,0.453807482628278,0.451,0.605,1
"C9orf72",0.206227393816349,1.58992906567799,0.354,0.276,1
"ZER1",0.206425958340639,0.288974611872439,0.558,0.658,1
"ZNF330",0.206441770601449,0.107472890318836,0.425,0.539,1
"PYY",0.206489505196263,-0.39890530799321,0.027,0.066,1
"ZNF599",0.206489505196263,-0.487952690967511,0.027,0.066,1
"RP11-87M18.2",0.206489505196263,-0.346550557934645,0.027,0.066,1
"ZHX2",0.206504468378446,1.91540873370665,0.274,0.211,1
"OTUB1",0.206743797418118,0.156097867280353,0.726,0.763,1
"C1orf52",0.206795104440943,0.524347305926759,0.381,0.487,1
"RPS15A",0.206814816582617,-0.278187915323136,1,1,1
"IRF9",0.20683718724347,0.84500770222887,0.372,0.263,1
"CTNND1",0.206941709258803,-0.222695295881243,0.646,0.842,1
"APOBR",0.206981266270443,-0.710434798118228,0.186,0.263,1
"H1-4",0.207122686745717,-0.47703220688186,0.257,0.171,1
"NUTM2E",0.207122686745717,-0.611678035422474,0.195,0.263,1
"EDC3",0.207173487488818,-1.68131312344605,0.239,0.316,1
"MS4A5",0.207290698310812,-0.394664573561999,0.062,0.118,1
"RFFL",0.207324761053028,0.656438693145463,0.805,0.829,1
"TLNRD1",0.207370347637546,1.74914934174255,0.212,0.145,1
"CLASRP",0.207534329246215,0.844887521031474,0.619,0.803,1
"THAP2",0.207571675714691,1.30963673886293,0.08,0.132,1
"C1RL-AS1",0.207736348214974,1.56209758413689,0.186,0.118,1
"WTAP",0.207747401576273,-0.56915445394971,0.912,0.987,1
"RBM12",0.208008295410369,0.315545399689257,0.301,0.368,1
"GRID2",0.208107753133876,2.29365086785181,0.239,0.171,1
"ANKAR",0.208217810030172,0.39791593275206,0.363,0.461,1
"NAPG",0.208389282027847,0.435917026540855,0.487,0.632,1
"DHX58",0.208561721426274,-1.18598859615849,0.088,0.145,1
"OXSR1",0.208669902781723,0.870747944770289,0.673,0.711,1
"AC064875.2",0.208679900308605,1.4940301907476,0.053,0.105,1
"YIPF2",0.208756976687611,-0.578933195608013,0.319,0.395,1
"CKMT2-AS1",0.20927880589376,-0.943928665322127,0.133,0.197,1
"RP11-792A8.4",0.209296079904617,0.40008546822589,0.027,0.066,1
"RP11-262H14.14",0.209296079904617,0.572190583074185,0.027,0.066,1
"FRS3",0.209536034918414,-0.421823956727968,0.035,0.079,1
"ARMT1",0.209536034918414,1.19158039657094,0.035,0.079,1
"MAPT",0.209536034918414,-0.379032611633122,0.035,0.079,1
"HSD11B1L",0.209560647057828,1.77302789854224,0.088,0.039,1
"INCENP",0.209642484048158,1.31351446035339,0.115,0.184,1
"SNHG6",0.209722527127261,0.472076718622864,0.965,0.921,1
"TRIM38",0.210193560518958,0.882512745779875,0.602,0.526,1
"PLA2G4B",0.210196661312487,0.783772737885389,0.274,0.368,1
"RP11-587D21.4",0.210272385095572,-0.574803538134955,0.106,0.171,1
"ANKRD13D",0.210430597599673,0.272908534716139,0.85,0.947,1
"ZNF90",0.210850141666495,-0.532663733606379,0.053,0.105,1
"POLR3F",0.210947052510788,0.366756726680635,0.239,0.316,1
"NAALADL2",0.211032249633479,1.26717926207918,0.575,0.526,1
"CD3D",0.211344536172274,-1.44306750270591,0.08,0.132,1
"ZBED6CL",0.211366743263595,0.494918495392359,0.062,0.118,1
"EPHA1-AS1",0.211550453065281,1.25939124986043,0.354,0.289,1
"ZNF620",0.211728757948709,0.729559481384965,0.097,0.158,1
"LINC00350",0.212050550237092,-0.418221612791213,0.044,0.092,1
"RP11-301O19.1",0.21208545330776,-0.523789184920584,0.035,0.079,1
"AC015987.1",0.21208545330776,-0.841414809373604,0.035,0.079,1
"LHX4",0.212130181608055,1.61033168043783,0.027,0.066,1
"TRMT2B-AS1",0.212130181608055,-0.38170043307399,0.027,0.066,1
"FBRS",0.212131761667753,-0.473305264108622,0.646,0.697,1
"ADAMTSL1",0.212540633854992,1.16421632228311,0.257,0.171,1
"RP3-475N16.1",0.212844695855145,-0.113746618035201,0.425,0.539,1
"TLR1",0.212898131550822,-0.280036447620761,0.115,0.184,1
"SYTL3",0.212898131550822,1.5939520574267,0.168,0.105,1
"SETDB1",0.213257816145554,0.399053759595469,0.425,0.526,1
"FNDC1",0.213426360388507,-0.518474104694434,0.106,0.053,1
"RP11-195F19.9",0.213426360388507,-0.113484365632718,0.106,0.053,1
"CCDC157",0.213437347462936,0.337556953504842,0.142,0.079,1
"KANSL2",0.213641723490739,-0.166503753041495,0.69,0.763,1
"HAUS7",0.213679735100631,0.620126951473742,0.265,0.368,1
"NDST2",0.2137628730627,-0.210147725815025,0.257,0.329,1
"TBC1D23",0.213848953359882,0.426802332163774,0.726,0.697,1
"RNF10",0.214131565908942,0.14299293469139,0.903,0.961,1
"PPP1R12C",0.214270150725453,-0.769490485747731,0.584,0.645,1
"C16orf96",0.214539576789049,2.3179969076328,0.115,0.184,1
"SLAIN2",0.214599164041806,0.622939129886618,0.558,0.658,1
"GABRA6",0.21465720857956,0.821820857781174,0.035,0.079,1
"RP11-16B9.1",0.21465720857956,0.546763854228943,0.035,0.079,1
"WDR45B",0.21471178576862,0.893599039832778,0.788,0.803,1
"PAFAH1B1",0.214713502576851,0.335914634052466,0.938,1,1
"RPL30",0.214724912752813,-0.214753804356802,1,1,1
"RPS24",0.214724912752813,0.300843284790907,1,1,1
"FBXO42",0.214883657992846,0.62767055382626,0.664,0.632,1
"ZNF846",0.214926774912738,0.372758740208915,0.434,0.355,1
"RBM48",0.214938959403438,0.424627725886197,0.363,0.434,1
"CTD-2349P21.5",0.215243802467502,1.06649084216907,0.097,0.158,1
"PARD6B",0.215500422254222,0.270367847252637,0.106,0.053,1
"SLC4A4",0.215846508037445,-3.1344334940695,0.088,0.145,1
"PHF20",0.216034176029861,0.720224499983234,0.903,0.908,1
"PIGV",0.216190126842243,1.07584643736768,0.115,0.184,1
"ARL8A",0.216258101718675,1.58019666922793,0.54,0.697,1
"EPS8L1",0.216787925164371,2.46155472089697,0.044,0.092,1
"SMAP2",0.21685658443443,1.48869836052702,0.805,0.711,1
"RASGRP1",0.217096397979611,-1.54113407315498,0.08,0.132,1
"NUP214",0.2172388382493,0.295756751438981,0.717,0.868,1
"GOLGA2",0.217316211855682,0.644798646209842,0.575,0.526,1
