"Cell","mapping_error_score","mapping_error_QC","UMAP1_projected","UMAP2_projected","predicted_CellType","predicted_CellType_prob","predicted_Pseudotime"
"S3PL09-09O-852-REL",13.6757461214493,"Pass",4.35859298706055,4.65224933624268,"MEP",0.533333333333333,2.643161
"S3PL09-11C-852-REL",13.7418566647066,"Pass",4.31470537185669,2.99163150787354,"MPP-MkEry",0.774193548387097,0.00099447465
"S3PL09-11G-852-REL",15.2409728731481,"Pass",3.33117723464966,1.25945746898651,"LMPP",0.774193548387097,0.591815353422924
"S3PL09-11K-852-REL",12.1048550890719,"Pass",3.81592535972595,1.28566408157349,"LMPP",0.833333333333333,1.06157171176386
"S3PL09-11M-852-REL",7.7798955671855,"Pass",3.9372410774231,1.36191701889038,"LMPP",0.8,0.1555173
"S3PL09-13A-852-REL",12.4403821386646,"Pass",3.83305382728577,2.9463541507721,"MPP-MkEry",0.8,0.01040705
"S3PL09-13C-852-REL",7.750205612149,"Pass",4.05746078491211,1.79924631118774,"LMPP",0.4,0.34635115
"S3PL09-13G-852-REL",11.5792252332782,"Pass",3.23971056938171,2.00831508636475,"MPP-MyLy",0.566666666666667,0.41750135
"S3PL09-13I-852-REL",12.5937964384007,"Pass",4.46050453186035,4.56987476348877,"MEP",0.766666666666667,2.643161
"S3PL09-13K-852-REL",11.3206764121859,"Pass",3.24914789199829,2.59976243972778,"MPP-MyLy",0.566666666666667,0.09108956
"S3PL09-13M-852-REL",11.68700347372,"Pass",3.78546929359436,2.21860098838806,"MPP-MyLy",0.533333333333333,2.161743e-07
"S3PL09-15A-852-REL",10.7470063327854,"Pass",4.37840366363525,0.705241203308105,"LMPP",0.5,1.66024
"S3PL09-15C-852-REL",8.14642096434211,"Pass",4.36190509796143,2.14309334754944,"Cycling Progenitor",0.466666666666667,2.651791e-07
"S3PL09-15E-852-REL",13.9371888194311,"Pass",3.87885022163391,1.99675989151001,"LMPP",0.8,0.2037238
"S3PL09-15G-852-REL",10.1770726377828,"Pass",3.19434952735901,-1.37427985668182,"MLP",0.6,4.7064115
"S3PL09-15I-852-REL",13.1591410895011,"Pass",2.66785526275635,-1.45617687702179,"MLP",0.866666666666667,5.3600175
"S3PL09-15M-852-REL",14.609622237744,"Pass",3.18082714080811,1.56298136711121,"LMPP",0.633333333333333,0.2957763
"S3PL09-15O-852-REL",13.8169947475813,"Pass",3.89162969589233,0.984050393104553,"LMPP",0.733333333333333,1.3625495
"S3PL09-17A-852-REL",12.1102164195229,"Pass",3.3322331905365,3.05911374092102,"MPP-MkEry",0.366666666666667,0.2995384
"S3PL09-17C-852-REL",14.5669037098863,"Pass",3.70076656341553,0.367167800664902,"LMPP",0.566666666666667,2.074919
"S3PL09-17E-852-REL",7.21585944506115,"Pass",4.8363208770752,0.921188533306122,"Early GMP",0.466666666666667,2.843129
"S3PL09-17I-852-REL",8.99732217022817,"Pass",4.0887770652771,2.05793714523315,"LMPP",0.666666666666667,0.1066337
"S3PL09-17K-852-REL",10.5972672363917,"Pass",4.96882438659668,1.05213618278503,"Cycling Progenitor",0.433333333333333,2.71540860175895
"S3PL09-17M-852-REL",14.297309482798,"Pass",3.20619440078735,1.99228429794312,"MPP-MyLy",0.466666666666667,0.41159795
"S3PL09-17O-852-REL",8.64402167850068,"Pass",3.55758690834045,1.38089311122894,"LMPP",0.866666666666667,0.60076435
"S3PL09-21C-852-REL",18.0009762807079,"Pass",2.38891220092773,-12.0626945495605,"CD16 Mono",1,22.36289
"S3PL09-21I-852-REL",11.7124800870576,"Pass",5.03011226654053,5.51949787139893,"MEP",1,3.582784
"S3PL09-21M-852-REL",13.1984864043134,"Pass",3.69415998458862,2.22311949729919,"MPP-MkEry",0.3,2.228927e-07
"S3PL09-23A-NOC156",9.73919433258661,"Pass",5.39419078826904,8.28506374359131,"BFU-E",0.666666666666667,7.9135974445541
"S3PL09-23C-NOC156",12.289573066758,"Pass",6.25531148910522,-1.3083211183548,"Early GMP",1,5.6007065
"S3PL09-23E-NOC156",7.39539774669487,"Pass",1.34909725189209,3.64373278617859,"HSC",1,5.331246e-07
"S3PL09-23G-NOC156",11.5833564696706,"Pass",7.75174140930176,-2.51483774185181,"GMP-Neut",0.833333333333333,8.546599
"S3PL09-23I-NOC156",5.89548357938007,"Pass",4.72728300094604,7.84713792800903,"BFU-E",1,7.936332
"S3PL09-23K-NOC156",7.52146995543948,"Pass",3.50703001022339,3.78501105308533,"MPP-MkEry",1,0.33095035
"S3PL09-23M-NOC156",7.25110465105641,"Pass",1.87191116809845,3.38575506210327,"HSC",1,0.04092269
"S3PL09-01B-852-REL",13.7308708243487,"Pass",5.19068670272827,1.24226403236389,"Early GMP",0.333333333333333,2.9907285
"S3PL09-01D-852-REL",12.5026492808956,"Pass",3.34394073486328,2.01249623298645,"MPP-MyLy",0.5,0.4239271
"S3PL09-01F-852-REL",12.4390278302408,"Pass",5.22080850601196,-0.102255210280418,"Early GMP",0.9,3.4020615
"S3PL09-01H-852-REL",11.697251279187,"Pass",4.56781721115112,2.52323365211487,"MPP-MkEry",0.5,2.078751e-07
"S3PL09-01J-852-REL",11.0218099437905,"Pass",3.68636631965637,1.61037576198578,"LMPP",0.933333333333333,0.28931205
"S3PL09-01L-852-REL",14.3970756368214,"Pass",3.39368033409119,2.6498749256134,"MPP-MyLy",0.366666666666667,0.0148832
"S3PL09-01N-852-REL",10.6511571072398,"Pass",3.52889370918274,3.14403080940247,"MPP-MkEry",0.766666666666667,0.151100052897037
"S3PL09-01P-852-REL",13.7801729811067,"Pass",3.80592703819275,2.8877215385437,"MPP-MkEry",0.566666666666667,0.3565202
"S3PL09-03B-852-REL",12.9380895198523,"Pass",3.70018482208252,1.78682065010071,"LMPP",0.7,0.26654215
"S3PL09-03D-852-REL",12.1263245425388,"Pass",3.30573534965515,1.87445259094238,"MPP-MyLy",0.566666666666667,0.50416705
"S3PL09-03F-852-REL",13.9896137187316,"Pass",6.06370115280151,-1.10607433319092,"Early GMP",0.933333333333333,5.344972
"S3PL09-03J-852-REL",11.5565706241942,"Pass",3.63809180259705,2.82078194618225,"MPP-MkEry",0.433333333333333,0.35652025
"S3PL09-03L-852-REL",11.7293811128143,"Pass",3.62238383293152,2.19233417510986,"LMPP",0.533333333333333,0.05936901
"S3PL09-03N-852-REL",12.4158906201426,"Pass",3.72650980949402,2.06616187095642,"LMPP",0.666666666666667,0.1456462579181
"S3PL09-05B-852-REL",13.9077818888511,"Pass",3.4967212677002,2.16706132888794,"MPP-MyLy",0.566666666666667,0.5443052
"S3PL09-05D-852-REL",13.5284126220919,"Pass",4.34391117095947,1.40207457542419,"LMPP",0.6,2.087791
"S3PL09-05F-852-REL",11.9291271644252,"Pass",3.95063328742981,1.82909321784973,"LMPP",0.8,0.3463512
"S3PL09-05H-852-REL",10.8257810069805,"Pass",3.89030885696411,1.7373161315918,"LMPP",0.866666666666667,0.34635115
"S3PL09-05J-852-REL",14.7935478881236,"Pass",3.13475894927979,1.39029538631439,"LMPP",0.633333333333333,0.60391145
"S3PL09-05L-852-REL",12.8534860145748,"Pass",4.03607320785522,2.80367159843445,"MPP-MkEry",0.633333333333333,0.3565202
"S3PL09-05N-852-REL",11.4565461893104,"Pass",3.6732280254364,2.68053865432739,"MPP-MkEry",0.366666666666667,0.3565202
"S3PL09-05P-852-REL",12.8198674445024,"Pass",3.33082389831543,2.17749404907227,"MPP-MyLy",0.566666666666667,0.07132647
"S3PL09-07B-852-REL",13.1832961964135,"Pass",3.94766020774841,1.17488586902618,"LMPP",0.6,1.175759
"S3PL09-07D-852-REL",11.5697085715355,"Pass",3.12177681922913,2.24573469161987,"MPP-MyLy",0.433333333333333,4.228639e-08
"S3PL09-07F-852-REL",10.1527080149724,"Pass",3.23292016983032,1.88294398784637,"MPP-MyLy",0.5,0.519438895125298
"S3PL09-07H-852-REL",13.7067896669832,"Pass",5.60701274871826,-0.637484788894653,"Early GMP",0.967741935483871,4.7749
"S3PL09-07J-852-REL",12.363016581627,"Pass",3.61582779884338,2.56787633895874,"MPP-MkEry",0.366666666666667,0.3514236
"S3PL09-07L-852-REL",12.8239147119927,"Pass",3.2159526348114,2.01640892028809,"MPP-MyLy",0.4,0.423927070564628
"S3PL09-07N-852-REL",15.5441555288659,"Pass",2.61959791183472,2.5326418876648,"MPP-MyLy",0.533333333333333,0.050668625
"S3PL09-07P-852-REL",9.00562551440131,"Pass",3.60140466690063,1.10308682918549,"LMPP",0.966666666666667,1.2609098870103
"S3PL09-09B-852-REL",12.8154819942781,"Pass",3.90708637237549,3.1222414970398,"MPP-MkEry",0.8,0.000994613
"S3PL09-09D-852-REL",13.1203759804902,"Pass",4.49359655380249,1.04114329814911,"Early GMP",0.566666666666667,2.749032
"S3PL09-09F-852-REL",13.2441973748937,"Pass",3.14178943634033,1.44576442241669,"LMPP",0.766666666666667,0.2957763
"S3PL09-09H-852-REL",12.7836821099738,"Pass",3.04189825057983,2.65668272972107,"MPP-MyLy",0.566666666666667,0.033549135
"S3PL09-09J-852-REL",12.7726680352342,"Pass",3.72840046882629,2.0626049041748,"LMPP",0.666666666666667,0.1499125
"S3PL09-09L-852-REL",14.3214135101284,"Pass",2.9143705368042,3.38046169281006,"MPP-MkEry",0.4,0.013632175
"S3PL09-09N-852-REL",13.7135985376907,"Pass",3.72579622268677,1.87219738960266,"LMPP",0.633333333333333,0.22662605
"S3PL09-09P-852-REL",13.7324507329785,"Pass",2.27443289756775,2.90362191200256,"MPP-MyLy",0.5,0.15462145
"S3PL09-11B-852-REL",13.3554941729723,"Pass",3.25038266181946,2.11649584770203,"LMPP",0.466666666666667,0.071115165
"S3PL09-11D-852-REL",11.9771584079732,"Pass",3.67155337333679,2.24631023406982,"LMPP",0.466666666666667,2.106415e-07
"S3PL09-11F-852-REL",11.5471764663397,"Pass",3.03755569458008,-1.33182287216187,"MLP",0.666666666666667,4.6588985
"S3PL09-11N-852-REL",13.8235186397596,"Pass",3.19948363304138,1.66005885601044,"LMPP",0.709677419354839,0.29577625
"S3PL09-11P-852-REL",13.6689989154736,"Pass",3.79106998443604,2.60132694244385,"LMPP",0.4,0.35652025
"S3PL09-13B-852-REL",12.0066204112356,"Pass",4.07926034927368,3.81219244003296,"MPP-MkEry",0.8,1.022456
"S3PL09-13D-852-REL",9.75899483312562,"Pass",4.1869912147522,0.956747055053711,"LMPP",0.933333333333333,1.388125
"S3PL09-13J-852-REL",8.4653805139312,"Pass",3.9272894859314,1.85566139221191,"LMPP",0.733333333333333,0.34635115
"S3PL09-13L-852-REL",11.355308409464,"Pass",3.33937573432922,1.40303122997284,"LMPP",0.8,0.64476385
"S3PL09-13N-852-REL",14.5186322993569,"Pass",3.03029370307922,-1.37069129943848,"MLP",0.766666666666667,4.7124635
"S3PL09-13P-852-REL",10.462571603389,"Pass",3.07190251350403,2.43286299705505,"MPP-MyLy",0.533333333333333,0.00351251133695685
"S3PL09-15B-852-REL",14.0061916787048,"Pass",3.3144896030426,1.58602070808411,"LMPP",0.966666666666667,0.2957763
"S3PL09-15D-852-REL",10.2658337814079,"Pass",3.04939866065979,2.25319766998291,"MPP-MyLy",0.666666666666667,5.058558e-08
"S3PL09-15J-852-REL",13.1100014283898,"Pass",3.51799583435059,1.22584986686707,"LMPP",0.966666666666667,0.63929655
"S3PL09-15L-852-REL",11.5166424153608,"Pass",4.12063264846802,1.43813347816467,"LMPP",0.7,2.087791
"S3PL09-15N-852-REL",13.6514058497657,"Pass",3.3541259765625,3.14198970794678,"MPP-MkEry",0.533333333333333,0.299538309702212
"S3PL09-15P-852-REL",15.102832508127,"Pass",3.06297492980957,1.6692727804184,"MPP-MyLy",0.566666666666667,0.2957763
"S3PL09-17D-852-REL",12.3431641773721,"Pass",3.33965992927551,1.37024021148682,"LMPP",0.933333333333333,0.6000696
"S3PL09-17F-852-REL",9.77178812174032,"Pass",2.85745334625244,2.42627811431885,"MPP-MyLy",0.7,0.10667645
"S3PL09-17H-852-REL",10.3233098499144,"Pass",3.29821276664734,1.8018411397934,"LMPP",0.6,0.41516885
"S3PL09-17L-852-REL",13.3225510834924,"Pass",3.95391607284546,1.03213655948639,"LMPP",0.633333333333333,1.36358
"S3PL09-17N-852-REL",12.7845580958157,"Pass",2.73936724662781,-1.61928594112396,"MLP",0.766666666666667,5.2787435
"S3PL09-19B-852-REL",11.2645970591102,"Pass",4.49396848678589,5.6200590133667,"MEP",1,3.310341
"S3PL09-19H-852-REL",10.7543397281481,"Pass",3.92532849311829,1.67971777915955,"LMPP",0.935483870967742,0.022820505
"S3PL09-21D-852-REL",17.9958105588008,"Pass",-6.92254447937012,12.978196144104,"Stromal",0.2,0
"S3PL09-23B-NOC156",12.4098788719098,"Pass",2.09711575508118,-5.68337297439575,"pDC",1,10.33024
"S3PL09-23D-NOC156",11.7445934112975,"Pass",4.25424671173096,-3.1528422832489,"Pre-pDC Cycling",0.933333333333333,7.81920962009123
"S3PL09-23F-NOC156",8.82855541076747,"Pass",1.98164319992065,-2.02497267723083,"Pre-ProB",0.5,6.383521
"S3PL09-23H-NOC156",6.70340988455336,"Pass",5.33208084106445,8.74944686889648,"BFU-E",0.9,8.31539184717168
"S3PL09-23J-NOC156",6.93706119014047,"Pass",1.40078866481781,3.28691101074219,"HSC",1,0.0003298327
"S3PL09-23L-NOC156",7.23231573308533,"Pass",2.622802734375,2.48921179771423,"MPP-MyLy",0.866666666666667,0.03744825
"S3PL09-23N-NOC156",6.5614535009189,"Pass",2.6207537651062,-1.55900895595551,"MLP",0.645161290322581,5.367134
"S3PL10-01A-852-REL",11.0753312990182,"Pass",3.63458204269409,1.54327821731567,"LMPP",0.933333333333333,0.3745381
"S3PL10-01C-852-REL",13.5863239657879,"Pass",3.8043372631073,3.64075183868408,"MPP-MkEry",0.633333333333333,0.3623101
"S3PL10-01E-852-REL",12.8614339221969,"Pass",2.82745432853699,3.24169898033142,"HSC",0.5,0.0014608015
"S3PL10-01G-852-REL",13.8776271472519,"Pass",3.63536167144775,2.18008303642273,"LMPP",0.533333333333333,0.045162523194404
"S3PL10-01I-852-REL",11.8183522719626,"Pass",4.77017450332642,1.99702548980713,"MPP-MkEry",0.666666666666667,2.08779029251304
"S3PL10-01K-852-REL",12.4942898246711,"Pass",3.41443157196045,2.72595596313477,"MPP-MkEry",0.433333333333333,0.1665028
"S3PL10-01M-852-REL",14.4437539350086,"Pass",3.55081582069397,1.52029657363892,"LMPP",0.7,0.6863791
"S3PL10-01O-852-REL",11.4224763494929,"Pass",2.84331130981445,3.27832460403442,"HSC",0.4,0.0007054847
"S3PL10-03A-852-REL",12.8227492405395,"Pass",3.92878580093384,2.22629928588867,"LMPP",0.5,1.5294235e-07
"S3PL10-03C-852-REL",11.8354308798296,"Pass",2.38269782066345,3.10907793045044,"HSC",0.9,0.05059695
"S3PL10-03E-852-REL",12.8292672552868,"Pass",4.64576864242554,0.625129103660583,"Early GMP",0.5,2.146488
"S3PL10-03G-852-REL",10.4568500381029,"Pass",3.75076103210449,2.32865262031555,"LMPP",0.333333333333333,1.802111e-07
"S3PL10-03I-852-REL",12.5523633386573,"Pass",2.87327218055725,2.89108562469482,"MPP-MkEry",0.333333333333333,0.3444604
"S3PL10-03M-852-REL",13.3113883219953,"Pass",3.36950254440308,3.07743716239929,"MPP-MkEry",0.466666666666667,0.2995384
"S3PL10-03O-852-REL",13.508808141412,"Pass",3.30721592903137,1.79194617271423,"LMPP",0.666666666666667,0.29577635
"S3PL10-05A-852-REL",12.7581566481703,"Pass",3.5559413433075,2.05049180984497,"LMPP",0.5,0.27503135
"S3PL10-05C-852-REL",13.6937356964296,"Pass",3.54728651046753,1.66663837432861,"LMPP",0.766666666666667,0.23691965
"S3PL10-05E-852-REL",11.3481764798893,"Pass",4.36457777023315,2.16276574134827,"MPP-MkEry",0.466666666666667,2.011567e-07
"S3PL10-05G-852-REL",10.8049645689162,"Pass",4.31625938415527,1.46137654781342,"LMPP",0.866666666666667,2.087791
"S3PL10-05I-852-REL",12.4092100893426,"Pass",2.98257088661194,2.29482579231262,"MPP-MyLy",0.566666666666667,0.08701958
"S3PL10-05K-852-REL",13.3418961370938,"Pass",3.79160785675049,1.53385281562805,"LMPP",0.8,0.11937865
"S3PL10-05M-852-REL",14.641199932452,"Pass",3.23147296905518,2.88997149467468,"MPP-MyLy",0.4,0.01221046
"S3PL10-05O-852-REL",13.4819726529547,"Pass",6.12722969055176,-0.356217205524445,"Early GMP",0.566666666666667,5.069379
"S3PL10-07A-852-REL",12.3458055933023,"Pass",3.37005186080933,2.78536987304688,"MPP-MyLy",0.433333333333333,0.034921515
"S3PL10-07C-852-REL",11.9787524866371,"Pass",4.07347822189331,1.41600561141968,"LMPP",0.866666666666667,2.087791
"S3PL10-07E-852-REL",11.7841044550772,"Pass",4.14103507995605,2.05129051208496,"LMPP",0.633333333333333,0.3463511
"S3PL10-07G-852-REL",9.48988730630714,"Pass",3.42910504341125,1.72787940502167,"LMPP",0.766666666666667,0.2902764
"S3PL10-07I-852-REL",9.78356826333641,"Pass",3.04148769378662,2.72095489501953,"MPP-MyLy",0.466666666666667,0.05593009
"S3PL10-07K-852-REL",13.1015112520241,"Pass",3.36103248596191,2.35533475875854,"MPP-MyLy",0.433333333333333,0.0644265642747244
"S3PL10-07M-852-REL",14.5016359656933,"Pass",3.00563430786133,1.68518757820129,"LMPP",0.566666666666667,0.2957763
"S3PL10-07O-852-REL",10.2100054828007,"Pass",4.74638032913208,5.48024559020996,"MEP",1,3.445772
"S3PL10-09A-852-REL",13.4696626535995,"Pass",3.50816011428833,1.73858106136322,"LMPP",0.733333333333333,0.25170885
"S3PL10-09C-852-REL",13.571173708031,"Pass",-6.94958353042603,12.9519643783569,"LMPP",0.333333333333333,0
"S3PL10-09E-852-REL",13.5080490222296,"Pass",4.97207021713257,0.351238638162613,"Early GMP",0.8,3.031674
"S3PL10-09G-852-REL",13.3975451993348,"Pass",4.11085987091064,2.48670983314514,"MPP-MkEry",0.366666666666667,1.699359e-07
"S3PL10-09I-852-REL",12.0515109253853,"Pass",3.63628435134888,1.42778837680817,"LMPP",0.766666666666667,0.623676
"S3PL10-09K-852-REL",12.5731475929677,"Pass",4.68149185180664,0.867160499095917,"LMPP",0.533333333333333,2.4475675
"S3PL10-09M-852-REL",11.9894599810194,"Pass",4.12203121185303,2.36212682723999,"MPP-MkEry",0.3,1.4780475e-07
"S3PL10-09O-852-REL",13.6183107506341,"Pass",3.31945371627808,2.35453343391418,"MPP-MyLy",0.633333333333333,0.053260215
"S3PL10-11A-852-REL",11.6355209711801,"Pass",3.6064281463623,2.12403964996338,"LMPP",0.566666666666667,0.11608005
"S3PL10-11C-852-REL",12.9138648097689,"Pass",3.28152775764465,1.39678514003754,"LMPP",0.903225806451613,0.6244528
"S3PL10-11E-852-REL",12.806296939594,"Pass",3.46577835083008,-0.0697788894176483,"LMPP",0.833333333333333,4.27661965903166
"S3PL10-11G-852-REL",10.7969577297343,"Pass",3.24203133583069,2.08550786972046,"LMPP",0.5,0.07243015
"S3PL10-11I-852-REL",13.3387561117212,"Pass",3.75870561599731,1.90509116649628,"LMPP",0.733333333333333,0.2111371
"S3PL10-11M-852-REL",12.1088717449747,"Pass",3.79250955581665,2.34095025062561,"LMPP",0.466666666666667,2.197311e-07
"S3PL10-13A-852-REL",12.7084580976764,"Pass",2.74996733665466,-1.20920634269714,"LMPP",0.466666666666667,5.1407705
"S3PL10-13G-852-REL",14.5067095459197,"Pass",2.90733981132507,2.39785003662109,"MPP-MyLy",0.6,0.1159246
"S3PL10-13I-852-REL",13.3986431028278,"Pass",3.27280497550964,1.78198659420013,"LMPP",0.633333333333333,0.2957763
"S3PL10-13O-852-REL",13.5814747030377,"Pass",3.15281438827515,2.16487288475037,"MPP-MyLy",0.6,7.7459175e-08
"S3PL10-15A-852-REL",12.3067769415767,"Pass",3.70517182350159,1.44565296173096,"LMPP",0.933333333333333,0.1555173
"S3PL10-15E-852-REL",11.2681056423657,"Pass",4.70446729660034,0.45338436961174,"Early GMP",0.633333333333333,2.46964542513623
"S3PL10-15M-852-REL",13.3836224488013,"Pass",6.38384008407593,0.960052073001862,"Cycling Progenitor",1,5.031371
"S3PL10-15O-852-REL",13.4893812472837,"Pass",3.22853899002075,2.71603107452393,"MPP-MyLy",0.8,0.0002402899
"S3PL10-17A-852-REL",10.7687710747731,"Pass",3.25925779342651,1.5746328830719,"LMPP",0.6,0.2957763
"S3PL10-17C-852-REL",10.374822207352,"Pass",3.39964413642883,1.48821449279785,"LMPP",0.866666666666667,0.687648468475297
"S3PL10-17G-852-REL",9.22632265824453,"Pass",3.23175835609436,1.81662344932556,"MPP-MyLy",0.466666666666667,0.4147808
"S3PL10-17I-852-REL",10.1191009046396,"Pass",3.47464942932129,2.18002414703369,"MPP-MyLy",0.366666666666667,0.55050115
"S3PL10-17K-852-REL",8.04467360058961,"Pass",3.87830376625061,1.51892328262329,"LMPP",0.838709677419355,0.1282957
"S3PL10-17M-852-REL",14.8046082048823,"Pass",3.68436551094055,1.26579678058624,"LMPP",0.933333333333333,0.63346925
"S3PL10-17O-852-REL",10.177765121888,"Pass",3.33127760887146,1.91561901569366,"LMPP",0.533333333333333,0.452318
"S3PL10-19C-852-REL",13.703295164849,"Pass",4.67118835449219,5.47128486633301,"MEP",1,3.445772
"S3PL10-19I-852-REL",9.16616582402559,"Pass",2.61823964118958,-11.8170757293701,"CD16 Mono",1,22.309805
"S3PL10-21A-852-REL",15.1044054583863,"Pass",6.61021566390991,-10.7225770950317,"CD14 Mono",0.966666666666667,20.27076
"S3PL10-21K-852-REL",10.3098799150302,"Pass",-10.6597480773926,-3.81621146202087,"NK",1,0
"S3PL10-23A-NOC156",11.8854887454378,"Pass",4.1701021194458,1.55128812789917,"LMPP",0.766666666666667,2.087791
"S3PL10-23C-NOC156",8.50100478187466,"Pass",-0.394340664148331,-4.38235425949097,"Pro-B VDJ",1,10.10251
"S3PL10-23E-NOC156",5.48203371335529,"Pass",-0.225496307015419,-3.57133316993713,"Pro-B VDJ",0.966666666666667,9.222828
"S3PL10-23G-NOC156",8.23521987180942,"Pass",4.10299205780029,4.87050533294678,"MEP",1,1.7430905
"S3PL10-23I-NOC156",12.1737172857757,"Pass",6.08219385147095,-5.17314434051514,"GMP-Mono",0.8,14.19502
"S3PL10-23K-NOC156",6.61188933123287,"Pass",1.2773232460022,3.6788854598999,"HSC",1,5.31939e-07
"S3PL10-23M-NOC156",9.53688680761417,"Pass",3.43093156814575,0.394228756427765,"LMPP",0.966666666666667,2.074919
"S3PL10-01B-852-REL",14.7405586642289,"Pass",3.42979526519775,2.02418208122253,"MPP-MyLy",0.5,0.4239271
"S3PL10-01D-852-REL",13.7871818971516,"Pass",3.42352485656738,1.37447702884674,"LMPP",0.733333333333333,0.60199495
"S3PL10-01F-852-REL",12.7722205495775,"Pass",2.9976007938385,2.50975966453552,"MPP-MyLy",0.766666666666667,0.01798994
"S3PL10-01H-852-REL",14.1198746934273,"Pass",3.21121144294739,3.18226218223572,"MPP-MkEry",0.566666666666667,0.00652698423035
"S3PL10-01J-852-REL",12.9661373513555,"Pass",3.28610992431641,2.87653517723083,"MPP-MyLy",0.466666666666667,0.074621265
"S3PL10-01L-852-REL",13.489638903774,"Pass",3.49909567832947,1.55051493644714,"LMPP",0.733333333333333,0.37174325
"S3PL10-01N-852-REL",14.0471433981027,"Pass",2.89410328865051,2.58201169967651,"MPP-MyLy",0.733333333333333,0.028316505
"S3PL10-01P-852-REL",11.9646647221675,"Pass",1.76156675815582,2.99266505241394,"HSC",0.833333333333333,0.025478135
"S3PL10-03B-852-REL",12.3890562130343,"Pass",3.92673540115356,1.32183003425598,"LMPP",0.833333333333333,1.1816395
"S3PL10-03D-852-REL",13.1576925921514,"Pass",3.64018249511719,2.45198535919189,"LMPP",0.466666666666667,0.407484839700598
